GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0042398	cellular modified amino acid biosyntheti...	12	2	0.22	0.019
GO:0005996	monosaccharide metabolic process	14	2	0.26	0.026
GO:0006508	proteolysis	69	4	1.28	0.034
GO:0006575	cellular modified amino acid metabolic p...	22	2	0.41	0.060
GO:0009108	coenzyme biosynthetic process	53	3	0.98	0.070
GO:0072330	monocarboxylic acid biosynthetic process	28	2	0.52	0.092
GO:0051188	cofactor biosynthetic process	61	3	1.13	0.098
GO:0006732	coenzyme metabolic process	64	3	1.19	0.110
GO:0006281	DNA repair	39	2	0.72	0.161
GO:0051186	cofactor metabolic process	78	3	1.44	0.170
GO:0019318	hexose metabolic process	10	1	0.19	0.171
GO:0032392	DNA geometric change	10	1	0.19	0.171
GO:0006760	folic acid-containing compound metabolic...	13	1	0.24	0.217
GO:0006974	cellular response to DNA damage stimulus	49	2	0.91	0.229
GO:0006096	glycolytic process	14	1	0.26	0.231
GO:0006757	ATP generation from ADP	14	1	0.26	0.231
GO:0050790	regulation of catalytic activity	14	1	0.26	0.231
GO:0042866	pyruvate biosynthetic process	14	1	0.26	0.231
GO:0000154	rRNA modification	14	1	0.26	0.231
GO:0006091	generation of precursor metabolites and ...	50	2	0.93	0.236
GO:0006261	DNA-dependent DNA replication	15	1	0.28	0.246
GO:0015980	energy derivation by oxidation of organi...	15	1	0.28	0.246
GO:0065009	regulation of molecular function	15	1	0.28	0.246
GO:0032787	monocarboxylic acid metabolic process	52	2	0.96	0.250
GO:0042558	pteridine-containing compound metabolic ...	16	1	0.3	0.260
GO:0046031	ADP metabolic process	16	1	0.3	0.260
GO:0071103	DNA conformation change	16	1	0.3	0.260
GO:0006165	nucleoside diphosphate phosphorylation	16	1	0.3	0.260
GO:0046034	ATP metabolic process	55	2	1.02	0.271
GO:0009179	purine ribonucleoside diphosphate metabo...	17	1	0.31	0.274
GO:0009135	purine nucleoside diphosphate metabolic ...	17	1	0.31	0.274
GO:0044282	small molecule catabolic process	57	2	1.06	0.285
GO:0009185	ribonucleoside diphosphate metabolic pro...	18	1	0.33	0.288
GO:0046939	nucleotide phosphorylation	18	1	0.33	0.288
GO:0051276	chromosome organization	18	1	0.33	0.288
GO:0051246	regulation of protein metabolic process	18	1	0.33	0.288
GO:1901292	nucleoside phosphate catabolic process	59	2	1.09	0.299
GO:0009166	nucleotide catabolic process	59	2	1.09	0.299
GO:0098655	cation transmembrane transport	19	1	0.35	0.301
GO:0033554	cellular response to stress	61	2	1.13	0.313
GO:0042364	water-soluble vitamin biosynthetic proce...	20	1	0.37	0.314
GO:0009110	vitamin biosynthetic process	20	1	0.37	0.314
GO:0009132	nucleoside diphosphate metabolic process	20	1	0.37	0.314
GO:0019363	pyridine nucleotide biosynthetic process	21	1	0.39	0.327
GO:0019359	nicotinamide nucleotide biosynthetic pro...	21	1	0.39	0.327
GO:0046434	organophosphate catabolic process	63	2	1.17	0.327
GO:0072525	pyridine-containing compound biosyntheti...	22	1	0.41	0.340
GO:0055114	oxidation-reduction process	160	4	2.96	0.343
GO:0019362	pyridine nucleotide metabolic process	23	1	0.43	0.352
GO:0006364	rRNA processing	23	1	0.43	0.352
GO:0006754	ATP biosynthetic process	23	1	0.43	0.352
GO:0046496	nicotinamide nucleotide metabolic proces...	23	1	0.43	0.352
