GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0042626	ATPase activity, coupled to transmembran...	27	5	1.51	0.015
GO:0043492	ATPase activity, coupled to movement of ...	27	5	1.51	0.015
GO:0042623	ATPase activity, coupled	51	7	2.85	0.020
GO:0016887	ATPase activity	89	10	4.98	0.022
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	5	1.68	0.023
GO:0015399	primary active transmembrane transporter...	30	5	1.68	0.023
GO:0022804	active transmembrane transporter activit...	32	5	1.79	0.029
GO:0016765	transferase activity, transferring alkyl...	22	4	1.23	0.030
GO:0022853	active ion transmembrane transporter act...	14	3	0.78	0.039
GO:0016884	carbon-nitrogen ligase activity, with gl...	14	3	0.78	0.039
GO:0017111	nucleoside-triphosphatase activity	128	12	7.16	0.045
GO:0016462	pyrophosphatase activity	135	12	7.55	0.064
GO:0016817	hydrolase activity, acting on acid anhyd...	136	12	7.61	0.067
GO:0016818	hydrolase activity, acting on acid anhyd...	136	12	7.61	0.067
GO:0016491	oxidoreductase activity	153	13	8.56	0.074
GO:0016779	nucleotidyltransferase activity	42	5	2.35	0.080
GO:0015318	inorganic molecular entity transmembrane...	30	4	1.68	0.082
GO:0015075	ion transmembrane transporter activity	31	4	1.73	0.090
GO:0022857	transmembrane transporter activity	45	5	2.52	0.101
GO:0052689	carboxylic ester hydrolase activity	11	2	0.62	0.122
GO:0019829	cation-transporting ATPase activity	12	2	0.67	0.142
GO:0003824	catalytic activity	913	55	51.07	0.149
GO:0030170	pyridoxal phosphate binding	25	3	1.4	0.160
GO:0070279	vitamin B6 binding	25	3	1.4	0.160
GO:0005215	transporter activity	52	5	2.91	0.160
GO:0042625	ATPase coupled ion transmembrane transpo...	13	2	0.73	0.162
GO:0015078	proton transmembrane transporter activit...	13	2	0.73	0.162
GO:0016879	ligase activity, forming carbon-nitrogen...	39	4	2.18	0.169
GO:0015077	monovalent inorganic cation transmembran...	15	2	0.84	0.203
GO:0042802	identical protein binding	16	2	0.89	0.224
GO:0016787	hydrolase activity	355	23	19.86	0.230
GO:0008094	DNA-dependent ATPase activity	18	2	1.01	0.267
GO:0019842	vitamin binding	33	3	1.85	0.280
GO:0008135	translation factor activity, RNA binding	19	2	1.06	0.288
GO:0051539	4 iron, 4 sulfur cluster binding	19	2	1.06	0.288
GO:0016874	ligase activity	84	6	4.7	0.327
GO:0016835	carbon-oxygen lyase activity	22	2	1.23	0.351
GO:0008144	drug binding	293	18	16.39	0.365
GO:0060089	molecular transducer activity	23	2	1.29	0.372
GO:0022890	inorganic cation transmembrane transport...	23	2	1.29	0.372
GO:0005524	ATP binding	244	15	13.65	0.385
