GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0009064	glutamine family amino acid metabolic pr...	26	3	0.53	0.014
GO:0006541	glutamine metabolic process	13	2	0.26	0.027
GO:0009084	glutamine family amino acid biosynthetic...	16	2	0.33	0.040
GO:0010468	regulation of gene expression	80	4	1.63	0.073
GO:0010629	negative regulation of gene expression	23	2	0.47	0.077
GO:0016070	RNA metabolic process	160	6	3.26	0.093
GO:0060255	regulation of macromolecule metabolic pr...	90	4	1.83	0.103
GO:0019222	regulation of metabolic process	93	4	1.89	0.114
GO:0010605	negative regulation of macromolecule met...	29	2	0.59	0.116
GO:0009892	negative regulation of metabolic process	29	2	0.59	0.116
GO:0048519	negative regulation of biological proces...	30	2	0.61	0.122
GO:0006355	regulation of transcription, DNA-templat...	62	3	1.26	0.128
GO:1903506	regulation of nucleic acid-templated tra...	63	3	1.28	0.132
GO:2001141	regulation of RNA biosynthetic process	63	3	1.28	0.132
GO:0051252	regulation of RNA metabolic process	66	3	1.34	0.146
GO:0006351	transcription, DNA-templated	70	3	1.43	0.166
GO:0019219	regulation of nucleobase-containing comp...	71	3	1.45	0.171
GO:0097659	nucleic acid-templated transcription	71	3	1.45	0.171
GO:0051301	cell division	38	2	0.77	0.179
GO:2000112	regulation of cellular macromolecule bio...	73	3	1.49	0.182
GO:0090304	nucleic acid metabolic process	235	7	4.79	0.183
GO:0046677	response to antibiotic	10	1	0.2	0.187
GO:0009225	nucleotide-sugar metabolic process	10	1	0.2	0.187
GO:0032774	RNA biosynthetic process	75	3	1.53	0.192
GO:0031326	regulation of cellular biosynthetic proc...	75	3	1.53	0.192
GO:0010556	regulation of macromolecule biosynthetic...	75	3	1.53	0.192
GO:0009889	regulation of biosynthetic process	76	3	1.55	0.197
GO:0044265	cellular macromolecule catabolic process	11	1	0.22	0.203
GO:0006526	arginine biosynthetic process	11	1	0.22	0.203
GO:1903507	negative regulation of nucleic acid-temp...	12	1	0.24	0.220
GO:0045892	negative regulation of transcription, DN...	12	1	0.24	0.220
GO:0006525	arginine metabolic process	12	1	0.24	0.220
GO:0071897	DNA biosynthetic process	12	1	0.24	0.220
GO:2000142	regulation of DNA-templated transcriptio...	12	1	0.24	0.220
GO:1902679	negative regulation of RNA biosynthetic ...	12	1	0.24	0.220
GO:0043254	regulation of protein complex assembly	12	1	0.24	0.220
GO:0034637	cellular carbohydrate biosynthetic proce...	13	1	0.26	0.236
GO:0051253	negative regulation of RNA metabolic pro...	13	1	0.26	0.236
GO:0033692	cellular polysaccharide biosynthetic pro...	13	1	0.26	0.236
GO:0006352	DNA-templated transcription, initiation	13	1	0.26	0.236
GO:0065003	protein-containing complex assembly	46	2	0.94	0.240
GO:0051171	regulation of nitrogen compound metaboli...	85	3	1.73	0.247
GO:0006520	cellular amino acid metabolic process	126	4	2.57	0.249
GO:0005996	monosaccharide metabolic process	14	1	0.29	0.252
GO:0031323	regulation of cellular metabolic process	86	3	1.75	0.253
GO:1901605	alpha-amino acid metabolic process	88	3	1.79	0.264
GO:0080090	regulation of primary metabolic process	88	3	1.79	0.264
GO:0051260	protein homooligomerization	15	1	0.31	0.267
GO:0005976	polysaccharide metabolic process	51	2	1.04	0.279
GO:0000271	polysaccharide biosynthetic process	16	1	0.33	0.282
GO:0044087	regulation of cellular component biogene...	16	1	0.33	0.282
GO:0045934	negative regulation of nucleobase-contai...	16	1	0.33	0.282
GO:0009057	macromolecule catabolic process	52	2	1.06	0.287
GO:0009636	response to toxic substance	17	1	0.35	0.297
GO:0051259	protein complex oligomerization	18	1	0.37	0.312
GO:0043933	protein-containing complex subunit organ...	56	2	1.14	0.317
GO:0031327	negative regulation of cellular biosynth...	20	1	0.41	0.340
GO:0009890	negative regulation of biosynthetic proc...	20	1	0.41	0.340
GO:0010558	negative regulation of macromolecule bio...	20	1	0.41	0.340
GO:2000113	negative regulation of cellular macromol...	20	1	0.41	0.340
GO:0006139	nucleobase-containing compound metabolic...	377	9	7.68	0.349
GO:0050789	regulation of biological process	192	5	3.91	0.351
GO:0009067	aspartate family amino acid biosynthetic...	21	1	0.43	0.354
GO:0016051	carbohydrate biosynthetic process	21	1	0.43	0.354
GO:0022900	electron transport chain	21	1	0.43	0.354
GO:0034645	cellular macromolecule biosynthetic proc...	239	6	4.87	0.356
GO:0009059	macromolecule biosynthetic process	244	6	4.97	0.377
GO:0006418	tRNA aminoacylation for protein translat...	24	1	0.49	0.393
GO:0044260	cellular macromolecule metabolic process	390	9	7.94	0.395
GO:0009987	cellular process	832	18	16.95	0.406
GO:0043038	amino acid activation	25	1	0.51	0.406
GO:0043039	tRNA aminoacylation	25	1	0.51	0.406
GO:0022607	cellular component assembly	68	2	1.39	0.409
GO:0065007	biological regulation	205	5	4.18	0.409
GO:0043170	macromolecule metabolic process	491	11	10	0.413
GO:0006508	proteolysis	69	2	1.41	0.416
GO:0009066	aspartate family amino acid metabolic pr...	26	1	0.53	0.418
GO:0044264	cellular polysaccharide metabolic proces...	27	1	0.55	0.430
GO:0031324	negative regulation of cellular metaboli...	27	1	0.55	0.430
GO:0051172	negative regulation of nitrogen compound...	27	1	0.55	0.430
GO:1901607	alpha-amino acid biosynthetic process	71	2	1.45	0.431
GO:0048523	negative regulation of cellular process	28	1	0.57	0.442
GO:0006468	protein phosphorylation	29	1	0.59	0.454
GO:0034654	nucleobase-containing compound biosynthe...	218	5	4.44	0.466
GO:0044036	cell wall macromolecule metabolic proces...	31	1	0.63	0.476
GO:0044262	cellular carbohydrate metabolic process	31	1	0.63	0.476
GO:0008610	lipid biosynthetic process	32	1	0.65	0.487
GO:0046483	heterocycle metabolic process	423	9	8.62	0.514
GO:0006807	nitrogen compound metabolic process	665	14	13.55	0.515
GO:0050794	regulation of cellular process	181	4	3.69	0.518
GO:0019752	carboxylic acid metabolic process	181	4	3.69	0.518
GO:0000272	polysaccharide catabolic process	35	1	0.71	0.519
GO:0007049	cell cycle	35	1	0.71	0.519
GO:0008652	cellular amino acid biosynthetic process	84	2	1.71	0.521
GO:0043436	oxoacid metabolic process	182	4	3.71	0.522
GO:0044238	primary metabolic process	716	15	14.59	0.525
GO:0006725	cellular aromatic compound metabolic pro...	426	9	8.68	0.525
GO:0044281	small molecule metabolic process	329	7	6.7	0.526
GO:0051128	regulation of cellular component organiz...	36	1	0.73	0.529
GO:0006082	organic acid metabolic process	184	4	3.75	0.532
