GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0006400	tRNA modification	22	3	0.33	0.0035
GO:1901069	guanosine-containing compound catabolic ...	14	2	0.21	0.0169
GO:0044255	cellular lipid metabolic process	40	3	0.59	0.0189
GO:0046039	GTP metabolic process	15	2	0.22	0.0193
GO:0006629	lipid metabolic process	42	3	0.62	0.0215
GO:0006631	fatty acid metabolic process	16	2	0.24	0.0219
GO:0040011	locomotion	47	3	0.7	0.0290
GO:0044038	cell wall macromolecule biosynthetic pro...	20	2	0.3	0.0335
GO:0070589	cellular component macromolecule biosynt...	20	2	0.3	0.0335
GO:1901068	guanosine-containing compound metabolic ...	20	2	0.3	0.0335
GO:0009273	peptidoglycan-based cell wall biogenesis	21	2	0.31	0.0367
GO:0001539	cilium or flagellum-dependent cell motil...	22	2	0.33	0.0400
GO:0042546	cell wall biogenesis	22	2	0.33	0.0400
GO:0048870	cell motility	23	2	0.34	0.0434
GO:0051674	localization of cell	24	2	0.36	0.0470
GO:0006928	movement of cell or subcellular componen...	29	2	0.43	0.0662
GO:0055114	oxidation-reduction process	160	5	2.37	0.0742
GO:0044036	cell wall macromolecule metabolic proces...	31	2	0.46	0.0745
GO:0009119	ribonucleoside metabolic process	74	3	1.1	0.0908
GO:0007049	cell cycle	35	2	0.52	0.0922
GO:0016043	cellular component organization	124	4	1.84	0.1010
GO:0071554	cell wall organization or biogenesis	37	2	0.55	0.1014
GO:0071702	organic substance transport	38	2	0.56	0.1061
GO:0051301	cell division	38	2	0.56	0.1061
GO:1901135	carbohydrate derivative metabolic proces...	183	5	2.71	0.1182
GO:0009116	nucleoside metabolic process	84	3	1.24	0.1218
GO:1901657	glycosyl compound metabolic process	84	3	1.24	0.1218
GO:0034404	nucleobase-containing small molecule bio...	85	3	1.26	0.1251
GO:0009261	ribonucleotide catabolic process	42	2	0.62	0.1256
GO:0009146	purine nucleoside triphosphate catabolic...	42	2	0.62	0.1256
GO:0009154	purine ribonucleotide catabolic process	42	2	0.62	0.1256
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	2	0.62	0.1256
