GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0005509	calcium ion binding	12	2	0.26	0.027
GO:0043565	sequence-specific DNA binding	12	2	0.26	0.027
GO:0046872	metal ion binding	241	9	5.31	0.064
GO:0043169	cation binding	246	9	5.42	0.072
GO:0043167	ion binding	507	14	11.17	0.175
GO:0016627	oxidoreductase activity, acting on the C...	10	1	0.22	0.200
GO:0030145	manganese ion binding	10	1	0.22	0.200
GO:0003723	RNA binding	110	4	2.42	0.218
GO:0046914	transition metal ion binding	78	3	1.72	0.244
GO:0003678	DNA helicase activity	13	1	0.29	0.253
GO:0016853	isomerase activity	45	2	0.99	0.261
GO:0005506	iron ion binding	15	1	0.33	0.286
GO:0016758	transferase activity, transferring hexos...	15	1	0.33	0.286
GO:0016866	intramolecular transferase activity	15	1	0.33	0.286
GO:0005488	binding	780	19	17.19	0.297
GO:0000049	tRNA binding	18	1	0.4	0.332
GO:0003676	nucleic acid binding	258	7	5.68	0.335
GO:0008135	translation factor activity, RNA binding	19	1	0.42	0.347
GO:0016407	acetyltransferase activity	19	1	0.42	0.347
GO:0051539	4 iron, 4 sulfur cluster binding	19	1	0.42	0.347
GO:0003700	DNA-binding transcription factor activit...	22	1	0.48	0.390
GO:0016835	carbon-oxygen lyase activity	22	1	0.48	0.390
GO:0004386	helicase activity	23	1	0.51	0.404
GO:0004519	endonuclease activity	25	1	0.55	0.430
GO:0016491	oxidoreductase activity	153	4	3.37	0.441
GO:0140110	transcription regulator activity	29	1	0.64	0.480
GO:0016747	transferase activity, transferring acyl ...	29	1	0.64	0.480
GO:0016616	oxidoreductase activity, acting on the C...	30	1	0.66	0.492
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	1	0.68	0.503
GO:0016746	transferase activity, transferring acyl ...	34	1	0.75	0.536
GO:0003677	DNA binding	134	3	2.95	0.581
GO:0019843	rRNA binding	40	1	0.88	0.596
GO:0004518	nuclease activity	40	1	0.88	0.596
GO:0016757	transferase activity, transferring glyco...	41	1	0.9	0.605
GO:0005524	ATP binding	244	5	5.38	0.651
GO:0032559	adenyl ribonucleotide binding	245	5	5.4	0.655
GO:0051540	metal cluster binding	47	1	1.04	0.656
GO:0008270	zinc ion binding	47	1	1.04	0.656
GO:0051536	iron-sulfur cluster binding	47	1	1.04	0.656
GO:0008144	drug binding	293	6	6.46	0.658
GO:0030554	adenyl nucleotide binding	247	5	5.44	0.663
GO:0140097	catalytic activity, acting on DNA	48	1	1.06	0.664
GO:0003735	structural constituent of ribosome	49	1	1.08	0.672
GO:0097367	carbohydrate derivative binding	306	6	6.74	0.704
GO:0005198	structural molecule activity	56	1	1.23	0.721
GO:0097159	organic cyclic compound binding	545	11	12.01	0.724
GO:1901363	heterocyclic compound binding	545	11	12.01	0.724
GO:0008168	methyltransferase activity	60	1	1.32	0.746
GO:0035639	purine ribonucleoside triphosphate bindi...	272	5	5.99	0.752
GO:0016829	lyase activity	61	1	1.34	0.752
GO:0032555	purine ribonucleotide binding	280	5	6.17	0.777
GO:0017076	purine nucleotide binding	282	5	6.21	0.783
GO:0016741	transferase activity, transferring one-c...	68	1	1.5	0.790
GO:0016788	hydrolase activity, acting on ester bond...	70	1	1.54	0.800
GO:1901265	nucleoside phosphate binding	338	6	7.45	0.801
