GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016627	oxidoreductase activity, acting on the C...	10	3	0.17	0.00046
GO:0009055	electron transfer activity	18	2	0.31	0.03551
GO:0051539	4 iron, 4 sulfur cluster binding	19	2	0.32	0.03928
GO:0051540	metal cluster binding	47	3	0.8	0.04195
GO:0051536	iron-sulfur cluster binding	47	3	0.8	0.04195
GO:0016765	transferase activity, transferring alkyl...	22	2	0.37	0.05148
GO:0003824	catalytic activity	913	19	15.47	0.07228
GO:0016740	transferase activity	331	9	5.61	0.07738
GO:0030246	carbohydrate binding	39	2	0.66	0.13926
GO:0050660	flavin adenine dinucleotide binding	10	1	0.17	0.15769
GO:0140101	catalytic activity, acting on a tRNA	43	2	0.73	0.16309
GO:0016773	phosphotransferase activity, alcohol gro...	44	2	0.75	0.16917
GO:0052689	carboxylic ester hydrolase activity	11	1	0.19	0.17209
GO:0003690	double-stranded DNA binding	13	1	0.22	0.20019
GO:0016811	hydrolase activity, acting on carbon-nit...	13	1	0.22	0.20019
GO:0016758	transferase activity, transferring hexos...	15	1	0.25	0.22738
GO:0016836	hydro-lyase activity	15	1	0.25	0.22738
GO:0016763	transferase activity, transferring pento...	16	1	0.27	0.24064
GO:0008168	methyltransferase activity	60	2	1.02	0.27044
GO:0016835	carbon-oxygen lyase activity	22	1	0.37	0.31579
GO:0016741	transferase activity, transferring one-c...	68	2	1.15	0.32203
GO:0060089	molecular transducer activity	23	1	0.39	0.32761
GO:0016788	hydrolase activity, acting on ester bond...	70	2	1.19	0.33487
GO:0016301	kinase activity	72	2	1.22	0.34765
GO:0004519	endonuclease activity	25	1	0.42	0.35066
GO:0004812	aminoacyl-tRNA ligase activity	26	1	0.44	0.36191
GO:0016875	ligase activity, forming carbon-oxygen b...	26	1	0.44	0.36191
GO:0140098	catalytic activity, acting on RNA	79	2	1.34	0.39185
GO:0016810	hydrolase activity, acting on carbon-nit...	30	1	0.51	0.40506
GO:0048037	cofactor binding	140	3	2.37	0.42986
GO:0004518	nuclease activity	40	1	0.68	0.50114
GO:0000287	magnesium ion binding	41	1	0.69	0.50990
GO:0016757	transferase activity, transferring glyco...	41	1	0.69	0.50990
GO:0016772	transferase activity, transferring phosp...	118	2	2	0.61045
GO:0005524	ATP binding	244	4	4.14	0.61929
GO:0032559	adenyl ribonucleotide binding	245	4	4.15	0.62287
GO:0005198	structural molecule activity	56	1	0.95	0.62489
GO:0030554	adenyl nucleotide binding	247	4	4.19	0.62998
GO:0032549	ribonucleoside binding	57	1	0.97	0.63156
GO:0001882	nucleoside binding	57	1	0.97	0.63156
GO:0016491	oxidoreductase activity	153	5	2.59	0.63483
GO:0017111	nucleoside-triphosphatase activity	128	2	2.17	0.65690
GO:0016829	lyase activity	61	1	1.03	0.65715
GO:0016462	pyrophosphatase activity	135	2	2.29	0.68693
GO:0016817	hydrolase activity, acting on acid anhyd...	136	2	2.31	0.69106
GO:0016818	hydrolase activity, acting on acid anhyd...	136	2	2.31	0.69106
GO:0035639	purine ribonucleoside triphosphate bindi...	272	4	4.61	0.71242
GO:1901265	nucleoside phosphate binding	338	5	5.73	0.72191
GO:0000166	nucleotide binding	338	5	5.73	0.72191
GO:0032555	purine ribonucleotide binding	280	4	4.75	0.73616
GO:0043168	anion binding	345	5	5.85	0.74116
GO:0017076	purine nucleotide binding	282	4	4.78	0.74189
GO:0050662	coenzyme binding	81	1	1.37	0.76171
GO:0008144	drug binding	293	4	4.97	0.77192
GO:0016874	ligase activity	84	1	1.42	0.77450
GO:0032553	ribonucleotide binding	295	4	5	0.77711
GO:0016887	ATPase activity	89	1	1.51	0.79437
GO:0097367	carbohydrate derivative binding	306	4	5.19	0.80419
GO:0046872	metal ion binding	241	3	4.08	0.80901
GO:0043169	cation binding	246	3	4.17	0.82113
GO:0036094	small molecule binding	382	5	6.47	0.82864
GO:0140096	catalytic activity, acting on a protein	103	1	1.75	0.84154
GO:0003677	DNA binding	134	1	2.27	0.91211
GO:0043167	ion binding	507	6	8.59	0.92306
GO:0005488	binding	780	10	13.22	0.95889
GO:0016787	hydrolase activity	355	3	6.02	0.96623
GO:0097159	organic cyclic compound binding	545	5	9.24	0.98610
GO:1901363	heterocyclic compound binding	545	5	9.24	0.98610
GO:0003676	nucleic acid binding	258	1	4.37	0.99313
GO:0003674	molecular_function	1180	20	20	1.00000
GO:0000049	tRNA binding	18	0	0.31	1.00000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.24	1.00000
GO:0001871	pattern binding	22	0	0.37	1.00000
GO:0001883	purine nucleoside binding	54	0	0.92	1.00000
GO:0003678	DNA helicase activity	13	0	0.22	1.00000
GO:0003700	DNA-binding transcription factor activit...	22	0	0.37	1.00000
GO:0003723	RNA binding	110	0	1.86	1.00000
GO:0003735	structural constituent of ribosome	49	0	0.83	1.00000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.22	1.00000
GO:0003924	GTPase activity	23	0	0.39	1.00000
GO:0003954	NADH dehydrogenase activity	10	0	0.17	1.00000
GO:0004175	endopeptidase activity	21	0	0.36	1.00000
GO:0004222	metalloendopeptidase activity	10	0	0.17	1.00000
GO:0004386	helicase activity	23	0	0.39	1.00000
GO:0004527	exonuclease activity	15	0	0.25	1.00000
GO:0004536	deoxyribonuclease activity	10	0	0.17	1.00000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.66	1.00000
GO:0004672	protein kinase activity	26	0	0.44	1.00000
GO:0004673	protein histidine kinase activity	16	0	0.27	1.00000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.2	1.00000
GO:0005215	transporter activity	52	0	0.88	1.00000
