GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0051276	chromosome organization	18	2	0.33	0.042
GO:0006790	sulfur compound metabolic process	44	3	0.81	0.044
GO:0051186	cofactor metabolic process	78	4	1.44	0.050
GO:0071840	cellular component organization or bioge...	155	6	2.87	0.054
GO:0016043	cellular component organization	124	5	2.3	0.069
GO:0009653	anatomical structure morphogenesis	24	2	0.44	0.070
GO:0006418	tRNA aminoacylation for protein translat...	24	2	0.44	0.070
GO:0043414	macromolecule methylation	25	2	0.46	0.076
GO:0043038	amino acid activation	25	2	0.46	0.076
GO:0043039	tRNA aminoacylation	25	2	0.46	0.076
GO:0048856	anatomical structure development	25	2	0.46	0.076
GO:0006464	cellular protein modification process	60	3	1.11	0.095
GO:0036211	protein modification process	60	3	1.11	0.095
GO:0032502	developmental process	29	2	0.54	0.098
GO:0006468	protein phosphorylation	29	2	0.54	0.098
GO:0016310	phosphorylation	100	4	1.85	0.106
GO:0043412	macromolecule modification	102	4	1.89	0.112
GO:0022607	cellular component assembly	68	3	1.26	0.126
GO:0051128	regulation of cellular component organiz...	36	2	0.67	0.141
GO:0044085	cellular component biogenesis	112	4	2.07	0.145
GO:0019538	protein metabolic process	249	7	4.61	0.155
GO:0032392	DNA geometric change	10	1	0.19	0.171
GO:0009261	ribonucleotide catabolic process	42	2	0.78	0.181
GO:0009146	purine nucleoside triphosphate catabolic...	42	2	0.78	0.181
GO:0009154	purine ribonucleotide catabolic process	42	2	0.78	0.181
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	2	0.78	0.181
GO:0009207	purine ribonucleoside triphosphate catab...	42	2	0.78	0.181
GO:0009086	methionine biosynthetic process	11	1	0.2	0.187
GO:0023014	signal transduction by protein phosphory...	11	1	0.2	0.187
GO:0046130	purine ribonucleoside catabolic process	43	2	0.8	0.187
GO:0009143	nucleoside triphosphate catabolic proces...	43	2	0.8	0.187
GO:0006195	purine nucleotide catabolic process	43	2	0.8	0.187
GO:0000160	phosphorelay signal transduction system	43	2	0.8	0.187
GO:0090305	nucleic acid phosphodiester bond hydroly...	44	2	0.81	0.194
GO:0042454	ribonucleoside catabolic process	44	2	0.81	0.194
GO:0006152	purine nucleoside catabolic process	44	2	0.81	0.194
GO:0034656	nucleobase-containing small molecule cat...	45	2	0.83	0.201
GO:1901658	glycosyl compound catabolic process	45	2	0.83	0.201
GO:0006996	organelle organization	45	2	0.83	0.201
GO:0072523	purine-containing compound catabolic pro...	45	2	0.83	0.201
GO:0009164	nucleoside catabolic process	45	2	0.83	0.201
GO:2000142	regulation of DNA-templated transcriptio...	12	1	0.22	0.202
GO:0043254	regulation of protein complex assembly	12	1	0.22	0.202
