GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0005506	iron ion binding	15	2	0.24	0.023
GO:0003700	DNA-binding transcription factor activit...	22	2	0.35	0.047
GO:0003824	catalytic activity	913	18	14.7	0.049
GO:0016740	transferase activity	331	9	5.33	0.056
GO:0008168	methyltransferase activity	60	3	0.97	0.068
GO:0140110	transcription regulator activity	29	2	0.47	0.077
GO:0016741	transferase activity, transferring one-c...	68	3	1.09	0.091
GO:0046914	transition metal ion binding	78	3	1.26	0.125
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	2	0.63	0.128
GO:0004518	nuclease activity	40	2	0.64	0.133
GO:0016798	hydrolase activity, acting on glycosyl b...	46	2	0.74	0.167
GO:0051540	metal cluster binding	47	2	0.76	0.173
GO:0051536	iron-sulfur cluster binding	47	2	0.76	0.173
GO:0043565	sequence-specific DNA binding	12	1	0.19	0.178
GO:0048037	cofactor binding	140	4	2.25	0.180
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.23	0.204
GO:0016866	intramolecular transferase activity	15	1	0.24	0.217
GO:0042802	identical protein binding	16	1	0.26	0.230
GO:0051539	4 iron, 4 sulfur cluster binding	19	1	0.31	0.267
GO:0030248	cellulose binding	20	1	0.32	0.279
GO:0051287	NAD binding	20	1	0.32	0.279
GO:0001871	pattern binding	22	1	0.35	0.303
GO:0030247	polysaccharide binding	22	1	0.35	0.303
GO:0016788	hydrolase activity, acting on ester bond...	70	2	1.13	0.312
GO:0070279	vitamin B6 binding	25	1	0.4	0.336
GO:0030170	pyridoxal phosphate binding	25	1	0.4	0.336
GO:0004519	endonuclease activity	25	1	0.4	0.336
GO:0004672	protein kinase activity	26	1	0.42	0.347
GO:0050662	coenzyme binding	81	2	1.3	0.379
GO:0005515	protein binding	83	2	1.34	0.391
GO:0019842	vitamin binding	33	1	0.53	0.419
GO:0016491	oxidoreductase activity	153	3	2.46	0.456
GO:0030246	carbohydrate binding	39	1	0.63	0.475
GO:0016757	transferase activity, transferring glyco...	41	1	0.66	0.492
GO:0016779	nucleotidyltransferase activity	42	1	0.68	0.500
GO:0140096	catalytic activity, acting on a protein	103	2	1.66	0.505
GO:0016773	phosphotransferase activity, alcohol gro...	44	1	0.71	0.517
GO:0016853	isomerase activity	45	1	0.72	0.525
GO:0008270	zinc ion binding	47	1	0.76	0.541
GO:0140097	catalytic activity, acting on DNA	48	1	0.77	0.549
GO:0046872	metal ion binding	241	4	3.88	0.564
GO:0016772	transferase activity, transferring phosp...	118	2	1.9	0.582
GO:0043169	cation binding	246	4	3.96	0.583
GO:0003677	DNA binding	134	2	2.16	0.655
GO:0016301	kinase activity	72	1	1.16	0.701
GO:0016787	hydrolase activity	355	5	5.72	0.722
GO:0140098	catalytic activity, acting on RNA	79	1	1.27	0.735
GO:0043167	ion binding	507	6	8.16	0.895
GO:0003676	nucleic acid binding	258	2	4.15	0.943
GO:0008144	drug binding	293	2	4.72	0.969
GO:0036094	small molecule binding	382	3	6.15	0.972
GO:0005488	binding	780	9	12.56	0.974
GO:1901265	nucleoside phosphate binding	338	2	5.44	0.986
GO:0000166	nucleotide binding	338	2	5.44	0.986
GO:0043168	anion binding	345	2	5.56	0.988
GO:0005524	ATP binding	244	1	3.93	0.988
GO:0032559	adenyl ribonucleotide binding	245	1	3.94	0.988
GO:0030554	adenyl nucleotide binding	247	1	3.98	0.989
GO:0035639	purine ribonucleoside triphosphate bindi...	272	1	4.38	0.993
GO:0032555	purine ribonucleotide binding	280	1	4.51	0.994
GO:0097159	organic cyclic compound binding	545	4	8.78	0.994
GO:1901363	heterocyclic compound binding	545	4	8.78	0.994
GO:0017076	purine nucleotide binding	282	1	4.54	0.995
GO:0032553	ribonucleotide binding	295	1	4.75	0.996
GO:0097367	carbohydrate derivative binding	306	1	4.93	0.997
GO:0003674	molecular_function	1180	19	19	1.000
GO:0000049	tRNA binding	18	0	0.29	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.23	1.000
GO:0000287	magnesium ion binding	41	0	0.66	1.000
GO:0001882	nucleoside binding	57	0	0.92	1.000
GO:0001883	purine nucleoside binding	54	0	0.87	1.000
GO:0003678	DNA helicase activity	13	0	0.21	1.000
GO:0003690	double-stranded DNA binding	13	0	0.21	1.000
GO:0003723	RNA binding	110	0	1.77	1.000
GO:0003735	structural constituent of ribosome	49	0	0.79	1.000
