GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0006213	pyrimidine nucleoside metabolic process	16	2	0.28	0.030
GO:0008152	metabolic process	913	19	16.06	0.040
GO:0022900	electron transport chain	21	2	0.37	0.050
GO:0009116	nucleoside metabolic process	84	4	1.48	0.054
GO:1901657	glycosyl compound metabolic process	84	4	1.48	0.054
GO:0006091	generation of precursor metabolites and ...	50	3	0.88	0.054
GO:0006399	tRNA metabolic process	56	3	0.99	0.071
GO:0008033	tRNA processing	28	2	0.49	0.084
GO:0009260	ribonucleotide biosynthetic process	64	3	1.13	0.098
GO:0046390	ribose phosphate biosynthetic process	66	3	1.16	0.105
GO:0072527	pyrimidine-containing compound metabolic...	34	2	0.6	0.118
GO:0009259	ribonucleotide metabolic process	113	4	1.99	0.128
GO:0009119	ribonucleoside metabolic process	74	3	1.3	0.136
GO:0055114	oxidation-reduction process	160	5	2.81	0.137
GO:0019693	ribose phosphate metabolic process	116	4	2.04	0.138
GO:0034660	ncRNA metabolic process	76	3	1.34	0.144
GO:0009451	RNA modification	40	2	0.7	0.154
GO:0055086	nucleobase-containing small molecule met...	166	5	2.92	0.154
GO:0009173	pyrimidine ribonucleoside monophosphate ...	10	1	0.18	0.163
GO:0046049	UMP metabolic process	10	1	0.18	0.163
GO:0034030	ribonucleoside bisphosphate biosynthetic...	10	1	0.18	0.163
GO:0034033	purine nucleoside bisphosphate biosynthe...	10	1	0.18	0.163
GO:0033866	nucleoside bisphosphate biosynthetic pro...	10	1	0.18	0.163
GO:0034404	nucleobase-containing small molecule bio...	85	3	1.5	0.183
GO:0009165	nucleotide biosynthetic process	85	3	1.5	0.183
GO:1901293	nucleoside phosphate biosynthetic proces...	86	3	1.51	0.188
GO:0009161	ribonucleoside monophosphate metabolic p...	86	3	1.51	0.188
GO:0042398	cellular modified amino acid biosyntheti...	12	1	0.21	0.193
GO:0033875	ribonucleoside bisphosphate metabolic pr...	12	1	0.21	0.193
GO:0034032	purine nucleoside bisphosphate metabolic...	12	1	0.21	0.193
GO:0033865	nucleoside bisphosphate metabolic proces...	12	1	0.21	0.193
GO:0040011	locomotion	47	2	0.83	0.199
GO:0034470	ncRNA processing	47	2	0.83	0.199
GO:0042451	purine nucleoside biosynthetic process	13	1	0.23	0.207
GO:0044781	bacterial-type flagellum organization	13	1	0.23	0.207
GO:0046129	purine ribonucleoside biosynthetic proce...	13	1	0.23	0.207
GO:1901135	carbohydrate derivative metabolic proces...	183	5	3.22	0.207
GO:0006974	cellular response to DNA damage stimulus	49	2	0.86	0.212
GO:0009123	nucleoside monophosphate metabolic proce...	92	3	1.62	0.216
GO:0006096	glycolytic process	14	1	0.25	0.221
GO:0006757	ATP generation from ADP	14	1	0.25	0.221
GO:0009069	serine family amino acid metabolic proce...	14	1	0.25	0.221
GO:0009218	pyrimidine ribonucleotide metabolic proc...	14	1	0.25	0.221
GO:0042866	pyruvate biosynthetic process	14	1	0.25	0.221
GO:0009152	purine ribonucleotide biosynthetic proce...	51	2	0.9	0.225
GO:0009117	nucleotide metabolic process	142	4	2.5	0.233
GO:0046131	pyrimidine ribonucleoside metabolic proc...	15	1	0.26	0.235
GO:0030030	cell projection organization	15	1	0.26	0.235
GO:0009129	pyrimidine nucleoside monophosphate meta...	15	1	0.26	0.235
GO:0006753	nucleoside phosphate metabolic process	143	4	2.52	0.236
GO:0009108	coenzyme biosynthetic process	53	2	0.93	0.238
GO:0006164	purine nucleotide biosynthetic process	54	2	0.95	0.245
GO:0046031	ADP metabolic process	16	1	0.28	0.249
GO:0006165	nucleoside diphosphate phosphorylation	16	1	0.28	0.249
GO:0016052	carbohydrate catabolic process	55	2	0.97	0.252
GO:0046034	ATP metabolic process	55	2	0.97	0.252
GO:0072522	purine-containing compound biosynthetic ...	56	2	0.99	0.258
GO:0009150	purine ribonucleotide metabolic process	101	3	1.78	0.259
GO:0009179	purine ribonucleoside diphosphate metabo...	17	1	0.3	0.262
GO:0071973	bacterial-type flagellum-dependent cell ...	17	1	0.3	0.262
GO:0009135	purine nucleoside diphosphate metabolic ...	17	1	0.3	0.262
GO:0043412	macromolecule modification	102	3	1.79	0.264
GO:0044283	small molecule biosynthetic process	200	5	3.52	0.266
GO:0046128	purine ribonucleoside metabolic process	58	2	1.02	0.272
GO:0006396	RNA processing	58	2	1.02	0.272
GO:0009185	ribonucleoside diphosphate metabolic pro...	18	1	0.32	0.275
GO:0046939	nucleotide phosphorylation	18	1	0.32	0.275
GO:1901292	nucleoside phosphate catabolic process	59	2	1.04	0.278
GO:0042278	purine nucleoside metabolic process	59	2	1.04	0.278
GO:0009166	nucleotide catabolic process	59	2	1.04	0.278
GO:0006163	purine nucleotide metabolic process	105	3	1.85	0.279
GO:0090407	organophosphate biosynthetic process	106	3	1.86	0.284
GO:0032259	methylation	60	2	1.06	0.285
GO:0097588	archaeal or bacterial-type flagellum-dep...	19	1	0.33	0.288
GO:0006221	pyrimidine nucleotide biosynthetic proce...	19	1	0.33	0.288
GO:0033554	cellular response to stress	61	2	1.07	0.292
GO:0051188	cofactor biosynthetic process	61	2	1.07	0.292
GO:0009132	nucleoside diphosphate metabolic process	20	1	0.35	0.301
GO:0046434	organophosphate catabolic process	63	2	1.11	0.305
GO:1901137	carbohydrate derivative biosynthetic pro...	111	3	1.95	0.309
GO:0006732	coenzyme metabolic process	64	2	1.13	0.312
GO:0019363	pyridine nucleotide biosynthetic process	21	1	0.37	0.314
GO:0019359	nicotinamide nucleotide biosynthetic pro...	21	1	0.37	0.314
GO:0072521	purine-containing compound metabolic pro...	112	3	1.97	0.314
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.39	0.326
GO:0001539	cilium or flagellum-dependent cell motil...	22	1	0.39	0.326
GO:0006400	tRNA modification	22	1	0.39	0.326
GO:0072525	pyridine-containing compound biosyntheti...	22	1	0.39	0.326
GO:0046394	carboxylic acid biosynthetic process	115	3	2.02	0.329
GO:0006139	nucleobase-containing compound metabolic...	377	8	6.63	0.330
GO:0019637	organophosphate metabolic process	166	4	2.92	0.332
GO:0034654	nucleobase-containing compound biosynthe...	218	5	3.84	0.334
GO:0016053	organic acid biosynthetic process	116	3	2.04	0.335
GO:0019362	pyridine nucleotide metabolic process	23	1	0.4	0.338
GO:0006220	pyrimidine nucleotide metabolic process	23	1	0.4	0.338
GO:0006754	ATP biosynthetic process	23	1	0.4	0.338
GO:0048870	cell motility	23	1	0.4	0.338
GO:0046496	nicotinamide nucleotide metabolic proces...	23	1	0.4	0.338
GO:0009145	purine nucleoside triphosphate biosynthe...	24	1	0.42	0.350
GO:0051674	localization of cell	24	1	0.42	0.350
