GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016831	carboxy-lyase activity	15	3	0.44	0.0085
GO:0019842	vitamin binding	33	4	0.98	0.0144
GO:0008168	methyltransferase activity	60	5	1.78	0.0287
GO:0016462	pyrophosphatase activity	135	8	4	0.0383
GO:0016817	hydrolase activity, acting on acid anhyd...	136	8	4.03	0.0399
GO:0016818	hydrolase activity, acting on acid anhyd...	136	8	4.03	0.0399
GO:0016887	ATPase activity	89	6	2.64	0.0425
GO:0016741	transferase activity, transferring one-c...	68	5	2.02	0.0462
GO:0003678	DNA helicase activity	13	2	0.39	0.0543
GO:0008173	RNA methyltransferase activity	15	2	0.44	0.0705
GO:0017111	nucleoside-triphosphatase activity	128	7	3.8	0.0756
GO:0016407	acetyltransferase activity	19	2	0.56	0.1067
GO:0008144	drug binding	293	12	8.69	0.1333
GO:0004386	helicase activity	23	2	0.68	0.1467
GO:0140097	catalytic activity, acting on DNA	48	3	1.42	0.1669
GO:0030170	pyridoxal phosphate binding	25	2	0.74	0.1678
GO:0070279	vitamin B6 binding	25	2	0.74	0.1678
GO:0042623	ATPase activity, coupled	51	3	1.51	0.1895
GO:0043167	ion binding	507	18	15.04	0.1963
GO:0003677	DNA binding	134	6	3.97	0.1981
GO:0097159	organic cyclic compound binding	545	19	16.17	0.2106
GO:1901363	heterocyclic compound binding	545	19	16.17	0.2106
GO:0016747	transferase activity, transferring acyl ...	29	2	0.86	0.2114
GO:0048037	cofactor binding	140	6	4.15	0.2275
GO:0016740	transferase activity	331	12	9.82	0.2555
GO:0004536	deoxyribonuclease activity	10	1	0.3	0.2609
GO:0016746	transferase activity, transferring acyl ...	34	2	1.01	0.2672
GO:0008649	rRNA methyltransferase activity	11	1	0.33	0.2830
GO:0005524	ATP binding	244	9	7.24	0.2870
GO:0032559	adenyl ribonucleotide binding	245	9	7.27	0.2914
GO:0043169	cation binding	246	9	7.3	0.2958
GO:0030554	adenyl nucleotide binding	247	9	7.33	0.3003
GO:0043168	anion binding	345	12	10.23	0.3099
GO:0005488	binding	780	25	23.14	0.3158
GO:0070011	peptidase activity, acting on L-amino ac...	39	2	1.16	0.3233
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	1	0.39	0.3253
GO:0003690	double-stranded DNA binding	13	1	0.39	0.3253
GO:0034062	5'-3' RNA polymerase activity	13	1	0.39	0.3253
GO:0097747	RNA polymerase activity	13	1	0.39	0.3253
GO:0036094	small molecule binding	382	13	11.33	0.3282
GO:0004518	nuclease activity	40	2	1.19	0.3344
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.42	0.3455
GO:0008080	N-acetyltransferase activity	14	1	0.42	0.3455
GO:0016410	N-acyltransferase activity	14	1	0.42	0.3455
GO:0016787	hydrolase activity	355	12	10.53	0.3509
GO:0004527	exonuclease activity	15	1	0.44	0.3652
GO:0005506	iron ion binding	15	1	0.44	0.3652
GO:0008270	zinc ion binding	47	2	1.39	0.4108
GO:0051540	metal cluster binding	47	2	1.39	0.4108
GO:0051536	iron-sulfur cluster binding	47	2	1.39	0.4108
GO:0046914	transition metal ion binding	78	3	2.31	0.4114
GO:0035639	purine ribonucleoside triphosphate bindi...	272	9	8.07	0.4170
GO:0140098	catalytic activity, acting on RNA	79	3	2.34	0.4196
GO:0008483	transaminase activity	18	1	0.53	0.4207
GO:0008094	DNA-dependent ATPase activity	18	1	0.53	0.4207
GO:0016769	transferase activity, transferring nitro...	18	1	0.53	0.4207
GO:0097367	carbohydrate derivative binding	306	10	9.08	0.4229
GO:0046872	metal ion binding	241	8	7.15	0.4253
GO:0050662	coenzyme binding	81	3	2.4	0.4360
GO:0008135	translation factor activity, RNA binding	19	1	0.56	0.4382
GO:0051539	4 iron, 4 sulfur cluster binding	19	1	0.56	0.4382
GO:0008233	peptidase activity	51	2	1.51	0.4526
GO:0030248	cellulose binding	20	1	0.59	0.4551
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	0.59	0.4551
GO:0032555	purine ribonucleotide binding	280	9	8.31	0.4554
GO:0017076	purine nucleotide binding	282	9	8.36	0.4650
GO:0004175	endopeptidase activity	21	1	0.62	0.4716
GO:0030247	polysaccharide binding	22	1	0.65	0.4875
GO:0016765	transferase activity, transferring alkyl...	22	1	0.65	0.4875
GO:0001871	pattern binding	22	1	0.65	0.4875
GO:0060089	molecular transducer activity	23	1	0.68	0.5030
GO:0003676	nucleic acid binding	258	8	7.65	0.5103
GO:0032553	ribonucleotide binding	295	9	8.75	0.5269
GO:0004519	endonuclease activity	25	1	0.74	0.5326
GO:0003824	catalytic activity	913	28	27.08	0.5428
GO:0042626	ATPase activity, coupled to transmembran...	27	1	0.8	0.5605
GO:0043492	ATPase activity, coupled to movement of ...	27	1	0.8	0.5605
GO:0140110	transcription regulator activity	29	1	0.86	0.5868
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	1	0.89	0.5994
GO:0015399	primary active transmembrane transporter...	30	1	0.89	0.5994
GO:0022804	active transmembrane transporter activit...	32	1	0.95	0.6234
GO:0016788	hydrolase activity, acting on ester bond...	70	2	2.08	0.6269
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	1	1.16	0.6970
GO:0030246	carbohydrate binding	39	1	1.16	0.6970
GO:0016772	transferase activity, transferring phosp...	118	3	3.5	0.6978
GO:1901265	nucleoside phosphate binding	338	9	10.03	0.7125
GO:0000166	nucleotide binding	338	9	10.03	0.7125
GO:0000287	magnesium ion binding	41	1	1.22	0.7153
GO:0016779	nucleotidyltransferase activity	42	1	1.25	0.7240
GO:0022857	transmembrane transporter activity	45	1	1.33	0.7487
GO:0016798	hydrolase activity, acting on glycosyl b...	46	1	1.36	0.7565
GO:0005215	transporter activity	52	1	1.54	0.7983
GO:0140096	catalytic activity, acting on a protein	103	2	3.06	0.8265
GO:0003723	RNA binding	110	2	3.26	0.8544
GO:0016301	kinase activity	72	1	2.14	0.8932
GO:0016491	oxidoreductase activity	153	2	4.54	0.9541
GO:0003674	molecular_function	1180	35	35	1.0000
GO:0016829	lyase activity	61	3	1.81	1.0000
GO:0016830	carbon-carbon lyase activity	25	3	0.74	1.0000
GO:0000049	tRNA binding	18	0	0.53	1.0000
