GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0003735	structural constituent of ribosome	49	5	1.7	0.024
GO:0016741	transferase activity, transferring one-c...	68	6	2.36	0.027
GO:0005198	structural molecule activity	56	5	1.95	0.041
GO:0008168	methyltransferase activity	60	5	2.08	0.052
GO:0008649	rRNA methyltransferase activity	11	2	0.38	0.053
GO:0140096	catalytic activity, acting on a protein	103	7	3.58	0.059
GO:0140097	catalytic activity, acting on DNA	48	4	1.67	0.081
GO:0000155	phosphorelay sensor kinase activity	14	2	0.49	0.082
GO:0140102	catalytic activity, acting on a rRNA	14	2	0.49	0.082
GO:0003676	nucleic acid binding	258	13	8.96	0.090
GO:0008173	RNA methyltransferase activity	15	2	0.52	0.093
GO:0004673	protein histidine kinase activity	16	2	0.56	0.104
GO:0016775	phosphotransferase activity, nitrogenous...	17	2	0.59	0.115
GO:0140098	catalytic activity, acting on RNA	79	5	2.74	0.134
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	2	0.69	0.151
GO:0019843	rRNA binding	40	3	1.39	0.159
GO:0004175	endopeptidase activity	21	2	0.73	0.163
GO:0003677	DNA binding	134	7	4.66	0.175
GO:0003723	RNA binding	110	6	3.82	0.175
GO:0016765	transferase activity, transferring alkyl...	22	2	0.76	0.176
GO:0022857	transmembrane transporter activity	45	3	1.56	0.203
GO:0016853	isomerase activity	45	3	1.56	0.203
GO:1901363	heterocyclic compound binding	545	22	18.94	0.207
GO:0097159	organic cyclic compound binding	545	22	18.94	0.207
GO:0016875	ligase activity, forming carbon-oxygen b...	26	2	0.9	0.228
GO:0004672	protein kinase activity	26	2	0.9	0.228
GO:0004812	aminoacyl-tRNA ligase activity	26	2	0.9	0.228
GO:0032555	purine ribonucleotide binding	280	12	9.73	0.249
GO:0017076	purine nucleotide binding	282	12	9.8	0.257
GO:0005215	transporter activity	52	3	1.81	0.269
GO:0015318	inorganic molecular entity transmembrane...	30	2	1.04	0.280
GO:0015075	ion transmembrane transporter activity	31	2	1.08	0.293
GO:0016791	phosphatase activity	10	1	0.35	0.299
GO:0008144	drug binding	293	12	10.18	0.306
GO:0032553	ribonucleotide binding	295	12	10.25	0.315
GO:0046872	metal ion binding	241	10	8.37	0.318
GO:0016746	transferase activity, transferring acyl ...	34	2	1.18	0.333
GO:0016874	ligase activity	84	4	2.92	0.333
GO:0005524	ATP binding	244	10	8.48	0.333
GO:0035639	purine ribonucleoside triphosphate bindi...	272	11	9.45	0.336
GO:0032559	adenyl ribonucleotide binding	245	10	8.51	0.338
