GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0071704	organic substance metabolic process	760	33	24.63	0.0047
GO:0034654	nucleobase-containing compound biosynthe...	218	14	7.06	0.0050
GO:0044238	primary metabolic process	716	32	23.2	0.0059
GO:0090304	nucleic acid metabolic process	235	14	7.62	0.0101
GO:0006260	DNA replication	28	4	0.91	0.0109
GO:1901575	organic substance catabolic process	126	9	4.08	0.0150
GO:0009056	catabolic process	129	9	4.18	0.0174
GO:0034655	nucleobase-containing compound catabolic...	72	6	2.33	0.0246
GO:0044270	cellular nitrogen compound catabolic pro...	72	6	2.33	0.0246
GO:0046700	heterocycle catabolic process	72	6	2.33	0.0246
GO:1901136	carbohydrate derivative catabolic proces...	53	5	1.72	0.0248
GO:0019439	aromatic compound catabolic process	73	6	2.37	0.0261
GO:1901361	organic cyclic compound catabolic proces...	73	6	2.37	0.0261
GO:0043170	macromolecule metabolic process	491	22	15.91	0.0270
GO:0044248	cellular catabolic process	95	7	3.08	0.0282
GO:0017144	drug metabolic process	98	7	3.18	0.0329
GO:0006259	DNA metabolic process	78	6	2.53	0.0350
GO:0009628	response to abiotic stimulus	23	3	0.75	0.0354
GO:0040007	growth	123	8	3.99	0.0372
GO:0009166	nucleotide catabolic process	59	5	1.91	0.0376
GO:1901292	nucleoside phosphate catabolic process	59	5	1.91	0.0376
GO:0046483	heterocycle metabolic process	423	23	13.71	0.0401
GO:0009261	ribonucleotide catabolic process	42	4	1.36	0.0431
GO:0009154	purine ribonucleotide catabolic process	42	4	1.36	0.0431
GO:0009146	purine nucleoside triphosphate catabolic...	42	4	1.36	0.0431
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	4	1.36	0.0431
GO:0009207	purine ribonucleoside triphosphate catab...	42	4	1.36	0.0431
GO:0034641	cellular nitrogen compound metabolic pro...	499	25	16.17	0.0457
GO:0009143	nucleoside triphosphate catabolic proces...	43	4	1.39	0.0464
GO:0046130	purine ribonucleoside catabolic process	43	4	1.39	0.0464
GO:0006195	purine nucleotide catabolic process	43	4	1.39	0.0464
GO:0046434	organophosphate catabolic process	63	5	2.04	0.0480
GO:0006152	purine nucleoside catabolic process	44	4	1.43	0.0499
GO:0042454	ribonucleoside catabolic process	44	4	1.43	0.0499
GO:0034404	nucleobase-containing small molecule bio...	85	6	2.75	0.0505
GO:1901360	organic cyclic compound metabolic proces...	433	23	14.03	0.0532
GO:0072523	purine-containing compound catabolic pro...	45	4	1.46	0.0535
GO:1901658	glycosyl compound catabolic process	45	4	1.46	0.0535
GO:0034656	nucleobase-containing small molecule cat...	45	4	1.46	0.0535
GO:0009164	nucleoside catabolic process	45	4	1.46	0.0535
GO:0071897	DNA biosynthetic process	12	2	0.39	0.0549
GO:0016070	RNA metabolic process	160	9	5.19	0.0614
GO:0055114	oxidation-reduction process	160	9	5.19	0.0614
GO:0034645	cellular macromolecule biosynthetic proc...	239	12	7.75	0.0648
GO:0006950	response to stress	91	6	2.95	0.0668
GO:0006974	cellular response to DNA damage stimulus	49	4	1.59	0.0694
GO:1901069	guanosine-containing compound catabolic ...	14	2	0.45	0.0728
GO:0009130	pyrimidine nucleoside monophosphate bios...	14	2	0.45	0.0728
GO:0006139	nucleobase-containing compound metabolic...	377	21	12.22	0.0739
GO:0009059	macromolecule biosynthetic process	244	12	7.91	0.0743
GO:0019637	organophosphate metabolic process	166	9	5.38	0.0747
GO:0044237	cellular metabolic process	725	30	23.5	0.0760
GO:0009117	nucleotide metabolic process	142	8	4.6	0.0770
GO:0009144	purine nucleoside triphosphate metabolic...	72	5	2.33	0.0774
GO:0009205	purine ribonucleoside triphosphate metab...	72	5	2.33	0.0774
GO:0005976	polysaccharide metabolic process	51	4	1.65	0.0782
GO:0006753	nucleoside phosphate metabolic process	143	8	4.63	0.0796
GO:0009199	ribonucleoside triphosphate metabolic pr...	73	5	2.37	0.0812
GO:0046039	GTP metabolic process	15	2	0.49	0.0823
GO:0009129	pyrimidine nucleoside monophosphate meta...	15	2	0.49	0.0823
GO:0006261	DNA-dependent DNA replication	15	2	0.49	0.0823
GO:0009057	macromolecule catabolic process	52	4	1.69	0.0829
GO:0009119	ribonucleoside metabolic process	74	5	2.4	0.0851
GO:0044260	cellular macromolecule metabolic process	390	17	12.64	0.0852
GO:0032774	RNA biosynthetic process	75	5	2.43	0.0890
GO:1901565	organonitrogen compound catabolic proces...	54	4	1.75	0.0925
GO:0005975	carbohydrate metabolic process	100	6	3.24	0.0965
