GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0003723	RNA binding	110	9	3.17	0.0027
GO:0000049	tRNA binding	18	3	0.52	0.0133
GO:0008135	translation factor activity, RNA binding	19	3	0.55	0.0155
GO:0001883	purine nucleoside binding	54	5	1.56	0.0168
GO:0032550	purine ribonucleoside binding	54	5	1.56	0.0168
GO:0001882	nucleoside binding	57	5	1.64	0.0209
GO:0032549	ribonucleoside binding	57	5	1.64	0.0209
GO:0016879	ligase activity, forming carbon-nitrogen...	39	4	1.12	0.0231
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	4	1.12	0.0231
GO:0003924	GTPase activity	23	3	0.66	0.0261
GO:0016874	ligase activity	84	6	2.42	0.0290
GO:0016881	acid-amino acid ligase activity	10	2	0.29	0.0314
GO:0035639	purine ribonucleoside triphosphate bindi...	272	13	7.84	0.0317
GO:0032555	purine ribonucleotide binding	280	13	8.07	0.0396
GO:0016798	hydrolase activity, acting on glycosyl b...	46	4	1.33	0.0398
GO:0017076	purine nucleotide binding	282	13	8.13	0.0418
GO:0032553	ribonucleotide binding	295	13	8.5	0.0583
GO:0005525	GTP binding	34	3	0.98	0.0711
GO:0097367	carbohydrate derivative binding	306	13	8.82	0.0755
GO:1901265	nucleoside phosphate binding	338	14	9.74	0.0769
GO:0000166	nucleotide binding	338	14	9.74	0.0769
GO:0043168	anion binding	345	14	9.94	0.0892
GO:0036094	small molecule binding	382	15	11.01	0.0988
GO:0019843	rRNA binding	40	3	1.15	0.1046
GO:0030248	cellulose binding	20	2	0.58	0.1108
GO:0140101	catalytic activity, acting on a tRNA	43	3	1.24	0.1232
GO:0030247	polysaccharide binding	22	2	0.63	0.1301
GO:0001871	pattern binding	22	2	0.63	0.1301
GO:0019001	guanyl nucleotide binding	45	3	1.3	0.1364
GO:0032561	guanyl ribonucleotide binding	45	3	1.3	0.1364
GO:0005524	ATP binding	244	10	7.03	0.1447
GO:0032559	adenyl ribonucleotide binding	245	10	7.06	0.1477
GO:0030554	adenyl nucleotide binding	247	10	7.12	0.1538
GO:0043167	ion binding	507	18	14.61	0.1547
GO:0003735	structural constituent of ribosome	49	3	1.41	0.1640
GO:0016875	ligase activity, forming carbon-oxygen b...	26	2	0.75	0.1706
GO:0004812	aminoacyl-tRNA ligase activity	26	2	0.75	0.1706
GO:0008144	drug binding	293	11	8.44	0.2007
GO:0005515	protein binding	83	4	2.39	0.2125
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	2	0.86	0.2130
GO:0015399	primary active transmembrane transporter...	30	2	0.86	0.2130
GO:0005198	structural molecule activity	56	3	1.61	0.2159
GO:0005488	binding	780	27	22.47	0.2225
GO:0022804	active transmembrane transporter activit...	32	2	0.92	0.2346
GO:0046873	metal ion transmembrane transporter acti...	10	1	0.29	0.2544
GO:0052689	carboxylic ester hydrolase activity	11	1	0.32	0.2760
GO:0005509	calcium ion binding	12	1	0.35	0.2971
GO:0030246	carbohydrate binding	39	2	1.12	0.3109
GO:0042625	ATPase coupled ion transmembrane transpo...	13	1	0.37	0.3175
GO:0000287	magnesium ion binding	41	2	1.18	0.3325
GO:0016884	carbon-nitrogen ligase activity, with gl...	14	1	0.4	0.3374
GO:0022853	active ion transmembrane transporter act...	14	1	0.4	0.3374
GO:0008080	N-acetyltransferase activity	14	1	0.4	0.3374
GO:0016410	N-acyltransferase activity	14	1	0.4	0.3374
GO:0016462	pyrophosphatase activity	135	5	3.89	0.3474
GO:0016817	hydrolase activity, acting on acid anhyd...	136	5	3.92	0.3534
GO:0016818	hydrolase activity, acting on acid anhyd...	136	5	3.92	0.3534
GO:0008173	RNA methyltransferase activity	15	1	0.43	0.3567
GO:0004527	exonuclease activity	15	1	0.43	0.3567
GO:0022857	transmembrane transporter activity	45	2	1.3	0.3754
GO:0016763	transferase activity, transferring pento...	16	1	0.46	0.3755
GO:0042802	identical protein binding	16	1	0.46	0.3755
GO:0004673	protein histidine kinase activity	16	1	0.46	0.3755
GO:0046872	metal ion binding	241	8	6.94	0.3906
GO:0046914	transition metal ion binding	78	3	2.25	0.3929
GO:0016775	phosphotransferase activity, nitrogenous...	17	1	0.49	0.3938
GO:0008270	zinc ion binding	47	2	1.35	0.3964
GO:0140098	catalytic activity, acting on RNA	79	3	2.28	0.4010
GO:0016769	transferase activity, transferring nitro...	18	1	0.52	0.4115
GO:0008483	transaminase activity	18	1	0.52	0.4115
GO:0043169	cation binding	246	8	7.09	0.4151
GO:0051539	4 iron, 4 sulfur cluster binding	19	1	0.55	0.4287
GO:0016407	acetyltransferase activity	19	1	0.55	0.4287
GO:1901363	heterocyclic compound binding	545	20	15.7	0.4402
GO:0097159	organic cyclic compound binding	545	20	15.7	0.4402
GO:0051287	NAD binding	20	1	0.58	0.4454
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	0.58	0.4454
GO:0005215	transporter activity	52	2	1.5	0.4476
GO:0016787	hydrolase activity	355	11	10.23	0.4497
GO:0022890	inorganic cation transmembrane transport...	23	1	0.66	0.4928
GO:0008324	cation transmembrane transporter activit...	24	1	0.69	0.5077
GO:0017111	nucleoside-triphosphatase activity	128	4	3.69	0.5135
GO:0070279	vitamin B6 binding	25	1	0.72	0.5222
GO:0030170	pyridoxal phosphate binding	25	1	0.72	0.5222
GO:0004672	protein kinase activity	26	1	0.75	0.5363
GO:0042626	ATPase activity, coupled to transmembran...	27	1	0.78	0.5499
GO:0043492	ATPase activity, coupled to movement of ...	27	1	0.78	0.5499
GO:0016747	transferase activity, transferring acyl ...	29	1	0.84	0.5761
GO:0015318	inorganic molecular entity transmembrane...	30	1	0.86	0.5886
GO:0016616	oxidoreductase activity, acting on the C...	30	1	0.86	0.5886
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	1	0.89	0.6008
GO:0015075	ion transmembrane transporter activity	31	1	0.89	0.6008
GO:0016788	hydrolase activity, acting on ester bond...	70	2	2.02	0.6108
GO:0019842	vitamin binding	33	1	0.95	0.6241
GO:0016746	transferase activity, transferring acyl ...	34	1	0.98	0.6352
GO:0050662	coenzyme binding	81	2	2.33	0.6919
GO:0004518	nuclease activity	40	1	1.15	0.6956
GO:0016757	transferase activity, transferring glyco...	41	1	1.18	0.7047
GO:0016779	nucleotidyltransferase activity	42	1	1.21	0.7135
GO:0016773	phosphotransferase activity, alcohol gro...	44	1	1.27	0.7304
