GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0030248	cellulose binding	20	2	0.24	0.022
GO:0001871	pattern binding	22	2	0.26	0.026
GO:0030247	polysaccharide binding	22	2	0.26	0.026
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	2	0.46	0.075
GO:0030246	carbohydrate binding	39	2	0.46	0.075
GO:0016773	phosphotransferase activity, alcohol gro...	44	2	0.52	0.093
GO:0016798	hydrolase activity, acting on glycosyl b...	46	2	0.55	0.100
GO:0004222	metalloendopeptidase activity	10	1	0.12	0.113
GO:0052689	carboxylic ester hydrolase activity	11	1	0.13	0.124
GO:0004888	transmembrane signaling receptor activit...	12	1	0.14	0.134
GO:0038023	signaling receptor activity	12	1	0.14	0.134
GO:0005524	ATP binding	244	5	2.89	0.144
GO:0008237	metallopeptidase activity	13	1	0.15	0.144
GO:0032559	adenyl ribonucleotide binding	245	5	2.91	0.146
GO:0030554	adenyl nucleotide binding	247	5	2.93	0.149
GO:0016410	N-acyltransferase activity	14	1	0.17	0.155
GO:0008080	N-acetyltransferase activity	14	1	0.17	0.155
GO:0000155	phosphorelay sensor kinase activity	14	1	0.17	0.155
GO:0016829	lyase activity	61	2	0.72	0.161
GO:0050661	NADP binding	15	1	0.18	0.165
GO:0016836	hydro-lyase activity	15	1	0.18	0.165
GO:0004673	protein histidine kinase activity	16	1	0.19	0.175
GO:0042802	identical protein binding	16	1	0.19	0.175
GO:0016775	phosphotransferase activity, nitrogenous...	17	1	0.2	0.185
GO:0035639	purine ribonucleoside triphosphate bindi...	272	5	3.23	0.203
GO:0016407	acetyltransferase activity	19	1	0.23	0.204
GO:0016301	kinase activity	72	2	0.85	0.209
GO:0032555	purine ribonucleotide binding	280	5	3.32	0.221
GO:0004175	endopeptidase activity	21	1	0.25	0.223
GO:0017076	purine nucleotide binding	282	5	3.35	0.226
GO:0016835	carbon-oxygen lyase activity	22	1	0.26	0.233
GO:0060089	molecular transducer activity	23	1	0.27	0.242
GO:0008144	drug binding	293	5	3.48	0.253
GO:0032553	ribonucleotide binding	295	5	3.5	0.258
GO:0004672	protein kinase activity	26	1	0.31	0.269
GO:0097367	carbohydrate derivative binding	306	5	3.63	0.286
GO:0016747	transferase activity, transferring acyl ...	29	1	0.34	0.296
GO:0015318	inorganic molecular entity transmembrane...	30	1	0.36	0.304
GO:0016616	oxidoreductase activity, acting on the C...	30	1	0.36	0.304
GO:0015075	ion transmembrane transporter activity	31	1	0.37	0.313
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	1	0.37	0.313
GO:0016746	transferase activity, transferring acyl ...	34	1	0.4	0.337
GO:0140096	catalytic activity, acting on a protein	103	2	1.22	0.349
GO:0003824	catalytic activity	913	12	10.83	0.354
GO:1901265	nucleoside phosphate binding	338	5	4.01	0.371
GO:0000166	nucleotide binding	338	5	4.01	0.371
GO:0070011	peptidase activity, acting on L-amino ac...	39	1	0.46	0.377
GO:0043168	anion binding	345	5	4.09	0.391
GO:0043167	ion binding	507	7	6.02	0.392
GO:0016757	transferase activity, transferring glyco...	41	1	0.49	0.392
GO:0140101	catalytic activity, acting on a tRNA	43	1	0.51	0.407
GO:0016772	transferase activity, transferring phosp...	118	2	1.4	0.416
GO:0016787	hydrolase activity	355	5	4.21	0.418
GO:0022857	transmembrane transporter activity	45	1	0.53	0.422
GO:0008233	peptidase activity	51	1	0.61	0.463
GO:0005215	transporter activity	52	1	0.62	0.470
GO:0032550	purine ribonucleoside binding	54	1	0.64	0.483
GO:0001883	purine nucleoside binding	54	1	0.64	0.483
GO:0036094	small molecule binding	382	5	4.53	0.494
GO:0001882	nucleoside binding	57	1	0.68	0.502
GO:0032549	ribonucleoside binding	57	1	0.68	0.502
GO:0016491	oxidoreductase activity	153	2	1.82	0.560
