GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0001510	RNA methylation	17	3	0.33	0.0037
GO:0006355	regulation of transcription, DNA-templat...	63	5	1.24	0.0058
GO:0006400	tRNA modification	22	3	0.43	0.0079
GO:2000113	negative regulation of cellular macromol...	23	3	0.45	0.0089
GO:0010629	negative regulation of gene expression	26	3	0.51	0.0126
GO:0031325	positive regulation of cellular metaboli...	10	2	0.2	0.0150
GO:0051173	positive regulation of nitrogen compound...	10	2	0.2	0.0150
GO:0051172	negative regulation of nitrogen compound...	29	3	0.57	0.0171
GO:0009893	positive regulation of metabolic process	11	2	0.22	0.0181
GO:0010628	positive regulation of gene expression	11	2	0.22	0.0181
GO:0010604	positive regulation of macromolecule met...	11	2	0.22	0.0181
GO:0022618	ribonucleoprotein complex assembly	12	2	0.24	0.0215
GO:0048522	positive regulation of cellular process	12	2	0.24	0.0215
GO:0071826	ribonucleoprotein complex subunit organi...	13	2	0.26	0.0251
GO:0034248	regulation of cellular amide metabolic p...	14	2	0.28	0.0290
GO:0006417	regulation of translation	14	2	0.28	0.0290
GO:0010608	posttranscriptional regulation of gene e...	14	2	0.28	0.0290
GO:0022613	ribonucleoprotein complex biogenesis	36	3	0.71	0.0306
GO:0034622	cellular protein-containing complex asse...	15	2	0.29	0.0330
GO:0032268	regulation of cellular protein metabolic...	16	2	0.31	0.0373
GO:0051246	regulation of protein metabolic process	17	2	0.33	0.0418
GO:0048518	positive regulation of biological proces...	17	2	0.33	0.0418
GO:0043604	amide biosynthetic process	125	5	2.46	0.0874
GO:0006396	RNA processing	57	5	1.12	0.1173
GO:0043603	cellular amide metabolic process	137	5	2.69	0.1191
GO:0040011	locomotion	35	2	0.69	0.1483
GO:0006412	translation	108	4	2.12	0.1537
GO:0043043	peptide biosynthetic process	108	4	2.12	0.1537
GO:0009168	purine ribonucleoside monophosphate bios...	37	2	0.73	0.1623
GO:0009127	purine nucleoside monophosphate biosynth...	37	2	0.73	0.1623
GO:0006518	peptide metabolic process	111	4	2.18	0.1653
GO:0031167	rRNA methylation	10	1	0.2	0.1807
GO:0019954	asexual reproduction	10	1	0.2	0.1807
GO:0032392	DNA geometric change	10	1	0.2	0.1807
GO:0046129	purine ribonucleoside biosynthetic proce...	11	1	0.22	0.1970
GO:0071973	bacterial-type flagellum-dependent cell ...	11	1	0.22	0.1970
GO:0006414	translational elongation	11	1	0.22	0.1970
GO:0042451	purine nucleoside biosynthetic process	11	1	0.22	0.1970
GO:0009605	response to external stimulus	44	2	0.86	0.2127
GO:0015672	monovalent inorganic cation transport	12	1	0.24	0.2129
GO:0042398	cellular modified amino acid biosyntheti...	12	1	0.24	0.2129
GO:0065003	protein-containing complex assembly	45	2	0.88	0.2201
GO:0097588	archaeal or bacterial-type flagellum-dep...	13	1	0.26	0.2286
GO:0006760	folic acid-containing compound metabolic...	13	1	0.26	0.2286
GO:0098660	inorganic ion transmembrane transport	13	1	0.26	0.2286
GO:0098662	inorganic cation transmembrane transport	13	1	0.26	0.2286
GO:0000154	rRNA modification	13	1	0.26	0.2286
GO:0000003	reproduction	13	1	0.26	0.2286
GO:0007154	cell communication	86	3	1.69	0.2351
GO:0009156	ribonucleoside monophosphate biosyntheti...	48	2	0.94	0.2423
GO:0071496	cellular response to external stimulus	15	1	0.29	0.2590
GO:1902679	negative regulation of RNA biosynthetic ...	15	1	0.29	0.2590
GO:0031668	cellular response to extracellular stimu...	15	1	0.29	0.2590
GO:0009991	response to extracellular stimulus	15	1	0.29	0.2590
GO:0045892	negative regulation of transcription, DN...	15	1	0.29	0.2590
GO:0001539	cilium or flagellum-dependent cell motil...	15	1	0.29	0.2590
GO:1903507	negative regulation of nucleic acid-temp...	15	1	0.29	0.2590
GO:0071103	DNA conformation change	16	1	0.31	0.2737
GO:0051674	localization of cell	16	1	0.31	0.2737
GO:0048870	cell motility	16	1	0.31	0.2737
GO:0051253	negative regulation of RNA metabolic pro...	16	1	0.31	0.2737
GO:0042558	pteridine-containing compound metabolic ...	16	1	0.31	0.2737
GO:0009124	nucleoside monophosphate biosynthetic pr...	53	2	1.04	0.2797
GO:0006631	fatty acid metabolic process	17	1	0.33	0.2882
GO:0043933	protein-containing complex subunit organ...	55	2	1.08	0.2947
GO:0090407	organophosphate biosynthetic process	97	3	1.91	0.2957
GO:0051276	chromosome organization	18	1	0.35	0.3025
GO:0071840	cellular component organization or bioge...	145	4	2.85	0.3151
GO:0098655	cation transmembrane transport	19	1	0.37	0.3164
GO:0045934	negative regulation of nucleobase-contai...	19	1	0.37	0.3164
GO:0006928	movement of cell or subcellular componen...	20	1	0.39	0.3301
GO:0044085	cellular component biogenesis	105	3	2.06	0.3409
GO:0006364	rRNA processing	21	1	0.41	0.3435
GO:0022900	electron transport chain	21	1	0.41	0.3435
GO:0006754	ATP biosynthetic process	21	1	0.41	0.3435
GO:0042330	taxis	21	1	0.41	0.3435
GO:0009987	cellular process	775	18	15.23	0.3451
GO:0022607	cellular component assembly	62	2	1.22	0.3469
GO:0034641	cellular nitrogen compound metabolic pro...	471	14	9.25	0.3537
GO:0051704	multi-organism process	22	1	0.43	0.3567
GO:0009145	purine nucleoside triphosphate biosynthe...	22	1	0.43	0.3567
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.43	0.3567
GO:0009206	purine ribonucleoside triphosphate biosy...	22	1	0.43	0.3567
