GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0050662	coenzyme binding	81	5	1.38	0.0091
GO:0016881	acid-amino acid ligase activity	10	2	0.17	0.0113
GO:0016831	carboxy-lyase activity	13	2	0.22	0.0191
GO:0016879	ligase activity, forming carbon-nitrogen...	35	3	0.59	0.0193
GO:0010181	FMN binding	14	2	0.24	0.0220
GO:0022857	transmembrane transporter activity	43	3	0.73	0.0333
GO:0016874	ligase activity	77	4	1.31	0.0364
GO:0005215	transporter activity	49	3	0.83	0.0467
GO:0016830	carbon-carbon lyase activity	22	2	0.37	0.0516
GO:0008324	cation transmembrane transporter activit...	24	2	0.41	0.0604
GO:0036094	small molecule binding	371	10	6.3	0.0610
GO:0030170	pyridoxal phosphate binding	26	2	0.44	0.0697
GO:0070279	vitamin B6 binding	26	2	0.44	0.0697
GO:1901265	nucleoside phosphate binding	327	9	5.55	0.0708
GO:0000166	nucleotide binding	327	9	5.55	0.0708
GO:0016829	lyase activity	60	3	1.02	0.0770
GO:0043168	anion binding	333	9	5.65	0.0785
GO:0032553	ribonucleotide binding	284	8	4.82	0.0817
GO:0015075	ion transmembrane transporter activity	30	2	0.51	0.0896
GO:0097367	carbohydrate derivative binding	293	8	4.97	0.0955
GO:0019842	vitamin binding	33	2	0.56	0.1056
GO:0043167	ion binding	487	11	8.27	0.1490
GO:0019001	guanyl nucleotide binding	42	2	0.71	0.1574
GO:0032561	guanyl ribonucleotide binding	42	2	0.71	0.1574
GO:0046873	metal ion transmembrane transporter acti...	10	1	0.17	0.1580
GO:0051540	metal cluster binding	45	2	0.76	0.1757
GO:0051536	iron-sulfur cluster binding	45	2	0.76	0.1757
GO:0042623	ATPase activity, coupled	50	2	0.85	0.2069
GO:0003690	double-stranded DNA binding	14	1	0.24	0.2143
GO:0032550	purine ribonucleoside binding	53	2	0.9	0.2260
GO:0001883	purine nucleoside binding	53	2	0.9	0.2260
GO:0001882	nucleoside binding	55	2	0.93	0.2388
GO:0032549	ribonucleoside binding	55	2	0.93	0.2388
GO:0008483	transaminase activity	17	1	0.29	0.2542
GO:0016769	transferase activity, transferring nitro...	17	1	0.29	0.2542
GO:0051539	4 iron, 4 sulfur cluster binding	17	1	0.29	0.2542
GO:0051287	NAD binding	20	1	0.34	0.2921
GO:0017076	purine nucleotide binding	270	6	4.58	0.2987
GO:0022890	inorganic cation transmembrane transport...	23	1	0.39	0.3282
GO:0004386	helicase activity	23	1	0.39	0.3282
GO:0008144	drug binding	280	6	4.75	0.3322
GO:0043492	ATPase activity, coupled to movement of ...	26	1	0.44	0.3626
GO:0042626	ATPase activity, coupled to transmembran...	26	1	0.44	0.3626
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	28	1	0.48	0.3846
GO:0015399	primary active transmembrane transporter...	28	1	0.48	0.3846
GO:0005515	protein binding	78	2	1.32	0.3867
GO:0015318	inorganic molecular entity transmembrane...	29	1	0.49	0.3953
GO:0016614	oxidoreductase activity, acting on CH-OH...	29	1	0.49	0.3953
GO:0016616	oxidoreductase activity, acting on the C...	29	1	0.49	0.3953
GO:0022804	active transmembrane transporter activit...	30	1	0.51	0.4058
GO:1901363	heterocyclic compound binding	539	10	9.15	0.4352
GO:0097159	organic cyclic compound binding	539	10	9.15	0.4352
GO:0005525	GTP binding	33	1	0.56	0.4364
GO:0016887	ATPase activity	87	2	1.48	0.4422
GO:0035639	purine ribonucleoside triphosphate bindi...	262	5	4.45	0.4697
GO:0030246	carbohydrate binding	38	1	0.65	0.4841
GO:0032555	purine ribonucleotide binding	268	5	4.55	0.4921
GO:0000287	magnesium ion binding	39	1	0.66	0.4932
GO:0048037	cofactor binding	137	6	2.33	0.5423
GO:0140097	catalytic activity, acting on DNA	47	1	0.8	0.5605
GO:0046872	metal ion binding	230	4	3.91	0.5702
GO:0043169	cation binding	235	4	3.99	0.5892
GO:0030554	adenyl nucleotide binding	237	4	4.02	0.5967
GO:0017111	nucleoside-triphosphatase activity	124	2	2.11	0.6407
GO:0016788	hydrolase activity, acting on ester bond...	63	1	1.07	0.6705
GO:0016817	hydrolase activity, acting on acid anhyd...	131	2	2.22	0.6720
GO:0016818	hydrolase activity, acting on acid anhyd...	131	2	2.22	0.6720
GO:0016462	pyrophosphatase activity	131	2	2.22	0.6720
GO:0003824	catalytic activity	861	14	14.62	0.7402
GO:0005524	ATP binding	234	3	3.97	0.7940
GO:0032559	adenyl ribonucleotide binding	235	3	3.99	0.7966
GO:0005488	binding	758	13	12.87	0.8227
GO:0016787	hydrolase activity	332	4	5.64	0.8623
GO:0003677	DNA binding	140	1	2.38	0.9228
GO:0016740	transferase activity	303	3	5.14	0.9233
GO:0016491	oxidoreductase activity	147	1	2.5	0.9327
GO:0003676	nucleic acid binding	259	1	4.4	0.9936
GO:0003674	molecular_function	1119	19	19	1.0000
GO:0000049	tRNA binding	18	0	0.31	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.24	1.0000
GO:0001871	pattern binding	23	0	0.39	1.0000
GO:0003678	DNA helicase activity	13	0	0.22	1.0000
GO:0003700	DNA-binding transcription factor activit...	20	0	0.34	1.0000
GO:0003723	RNA binding	108	0	1.83	1.0000
GO:0003735	structural constituent of ribosome	47	0	0.8	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.19	1.0000
GO:0003924	GTPase activity	22	0	0.37	1.0000
GO:0003954	NADH dehydrogenase activity	11	0	0.19	1.0000
GO:0004175	endopeptidase activity	17	0	0.29	1.0000
GO:0004518	nuclease activity	37	0	0.63	1.0000
GO:0004519	endonuclease activity	23	0	0.39	1.0000
GO:0004527	exonuclease activity	14	0	0.24	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	0	0.68	1.0000
GO:0004672	protein kinase activity	25	0	0.42	1.0000
GO:0004673	protein histidine kinase activity	15	0	0.25	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	24	0	0.41	1.0000
GO:0004888	transmembrane signaling receptor activit...	10	0	0.17	1.0000
GO:0005198	structural molecule activity	52	0	0.88	1.0000
GO:0005506	iron ion binding	14	0	0.24	1.0000
GO:0008080	N-acetyltransferase activity	15	0	0.25	1.0000
