GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0009067	aspartate family amino acid biosynthetic...	21	4	0.74	0.0051
GO:0051128	regulation of cellular component organiz...	35	4	1.24	0.0315
GO:0071554	cell wall organization or biogenesis	36	4	1.27	0.0346
GO:0009273	peptidoglycan-based cell wall biogenesis	21	3	0.74	0.0349
GO:0042546	cell wall biogenesis	22	3	0.78	0.0394
GO:0009653	anatomical structure morphogenesis	22	3	0.78	0.0394
GO:0016043	cellular component organization	115	8	4.07	0.0414
GO:0048856	anatomical structure development	23	3	0.81	0.0442
GO:0006081	cellular aldehyde metabolic process	10	2	0.35	0.0458
GO:0009086	methionine biosynthetic process	11	2	0.39	0.0547
GO:0032502	developmental process	27	3	0.95	0.0663
GO:0006555	methionine metabolic process	13	2	0.46	0.0743
GO:0000097	sulfur amino acid biosynthetic process	14	2	0.5	0.0848
GO:0044036	cell wall macromolecule metabolic proces...	31	3	1.1	0.0926
GO:0022604	regulation of cell morphogenesis	16	2	0.57	0.1070
GO:0008360	regulation of cell shape	16	2	0.57	0.1070
GO:0000096	sulfur amino acid metabolic process	17	2	0.6	0.1186
GO:0009252	peptidoglycan biosynthetic process	17	2	0.6	0.1186
GO:0006023	aminoglycan biosynthetic process	17	2	0.6	0.1186
GO:0006024	glycosaminoglycan biosynthetic process	17	2	0.6	0.1186
GO:0022603	regulation of anatomical structure morph...	17	2	0.6	0.1186
GO:0071840	cellular component organization or bioge...	145	8	5.13	0.1268
GO:0051276	chromosome organization	18	2	0.64	0.1306
GO:0050793	regulation of developmental process	18	2	0.64	0.1306
GO:0030203	glycosaminoglycan metabolic process	18	2	0.64	0.1306
GO:0006022	aminoglycan metabolic process	18	2	0.64	0.1306
GO:0000270	peptidoglycan metabolic process	18	2	0.64	0.1306
GO:0006996	organelle organization	37	3	1.31	0.1387
GO:0032989	cellular component morphogenesis	19	2	0.67	0.1428
GO:0000902	cell morphogenesis	19	2	0.67	0.1428
GO:0009628	response to abiotic stimulus	19	2	0.67	0.1428
GO:0006732	coenzyme metabolic process	58	4	2.05	0.1435
GO:0070589	cellular component macromolecule biosynt...	20	2	0.71	0.1553
GO:0044038	cell wall macromolecule biosynthetic pro...	20	2	0.71	0.1553
GO:0044085	cellular component biogenesis	105	6	3.71	0.1577
GO:0046496	nicotinamide nucleotide metabolic proces...	21	2	0.74	0.1679
GO:0019362	pyridine nucleotide metabolic process	21	2	0.74	0.1679
GO:0051301	cell division	41	3	1.45	0.1731
GO:0072524	pyridine-containing compound metabolic p...	22	2	0.78	0.1808
GO:0048869	cellular developmental process	22	2	0.78	0.1808
GO:0006575	cellular modified amino acid metabolic p...	22	2	0.78	0.1808
GO:0044272	sulfur compound biosynthetic process	23	2	0.81	0.1938
GO:0009117	nucleotide metabolic process	137	7	4.84	0.1996
GO:0006753	nucleoside phosphate metabolic process	138	7	4.88	0.2049
GO:0065003	protein-containing complex assembly	45	3	1.59	0.2098
GO:0006733	oxidoreduction coenzyme metabolic proces...	26	2	0.92	0.2335
GO:0009064	glutamine family amino acid metabolic pr...	26	2	0.92	0.2335
GO:0051186	cofactor metabolic process	72	4	2.55	0.2464
GO:1901135	carbohydrate derivative metabolic proces...	172	8	6.08	0.2517
GO:0008033	tRNA processing	28	2	0.99	0.2603
GO:0009169	purine ribonucleoside monophosphate cata...	29	2	1.03	0.2737
GO:0009158	ribonucleoside monophosphate catabolic p...	29	2	1.03	0.2737
GO:0009125	nucleoside monophosphate catabolic proce...	29	2	1.03	0.2737
GO:0009128	purine nucleoside monophosphate cataboli...	29	2	1.03	0.2737
GO:0055114	oxidation-reduction process	152	7	5.38	0.2836
GO:0032774	RNA biosynthetic process	77	4	2.72	0.2869
GO:0032259	methylation	53	3	1.87	0.2874
GO:1901137	carbohydrate derivative biosynthetic pro...	103	5	3.64	0.2960
GO:0009165	nucleotide biosynthetic process	79	4	2.79	0.3034
GO:0009266	response to temperature stimulus	10	1	0.35	0.3035
GO:0006413	translational initiation	10	1	0.35	0.3035
GO:0009112	nucleobase metabolic process	10	1	0.35	0.3035
GO:0042255	ribosome assembly	10	1	0.35	0.3035
GO:0019954	asexual reproduction	10	1	0.35	0.3035
GO:0032392	DNA geometric change	10	1	0.35	0.3035
GO:0046677	response to antibiotic	10	1	0.35	0.3035
GO:0006464	cellular protein modification process	55	3	1.94	0.3074
GO:0036211	protein modification process	55	3	1.94	0.3074
GO:0043933	protein-containing complex subunit organ...	55	3	1.94	0.3074
GO:1901293	nucleoside phosphate biosynthetic proces...	80	4	2.83	0.3117
GO:0055086	nucleobase-containing small molecule met...	158	7	5.59	0.3198
GO:0019637	organophosphate metabolic process	158	7	5.59	0.3198
GO:0034654	nucleobase-containing compound biosynthe...	212	9	7.5	0.3264
GO:0046128	purine ribonucleoside metabolic process	57	3	2.02	0.3274
GO:0043254	regulation of protein complex assembly	11	1	0.39	0.3284
GO:0046129	purine ribonucleoside biosynthetic proce...	11	1	0.39	0.3284
GO:0051641	cellular localization	11	1	0.39	0.3284
GO:0006526	arginine biosynthetic process	11	1	0.39	0.3284
GO:0042451	purine nucleoside biosynthetic process	11	1	0.39	0.3284
