GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0009066	aspartate family amino acid metabolic pr...	25	3	0.44	0.0084
GO:0015980	energy derivation by oxidation of organi...	14	2	0.25	0.0237
GO:0043650	dicarboxylic acid biosynthetic process	15	2	0.27	0.0271
GO:0009067	aspartate family amino acid biosynthetic...	21	2	0.37	0.0508
GO:0005976	polysaccharide metabolic process	50	3	0.88	0.0540
GO:0043648	dicarboxylic acid metabolic process	24	2	0.42	0.0648
GO:0008152	metabolic process	863	18	15.26	0.0769
GO:0042254	ribosome biogenesis	34	2	0.6	0.1187
GO:0000272	polysaccharide catabolic process	35	2	0.62	0.1246
GO:0022613	ribonucleoprotein complex biogenesis	36	2	0.64	0.1306
GO:0046394	carboxylic acid biosynthetic process	114	4	2.02	0.1328
GO:0016053	organic acid biosynthetic process	115	4	2.03	0.1360
GO:0042255	ribosome assembly	10	1	0.18	0.1641
GO:0009112	nucleobase metabolic process	10	1	0.18	0.1641
GO:0006188	IMP biosynthetic process	10	1	0.18	0.1641
GO:2000142	regulation of DNA-templated transcriptio...	11	1	0.19	0.1790
GO:0046040	IMP metabolic process	11	1	0.19	0.1790
GO:0009086	methionine biosynthetic process	11	1	0.19	0.1790
GO:0043254	regulation of protein complex assembly	11	1	0.19	0.1790
GO:0008652	cellular amino acid biosynthetic process	84	3	1.49	0.1802
GO:0006091	generation of precursor metabolites and ...	45	2	0.8	0.1871
GO:0065003	protein-containing complex assembly	45	2	0.8	0.1871
GO:0022618	ribonucleoprotein complex assembly	12	1	0.21	0.1937
GO:0033692	cellular polysaccharide biosynthetic pro...	12	1	0.21	0.1937
GO:0006352	DNA-templated transcription, initiation	12	1	0.21	0.1937
GO:0034637	cellular carbohydrate biosynthetic proce...	12	1	0.21	0.1937
GO:0017144	drug metabolic process	89	3	1.57	0.2033
GO:0071826	ribonucleoprotein complex subunit organi...	13	1	0.23	0.2081
GO:0006555	methionine metabolic process	13	1	0.23	0.2081
GO:0006760	folic acid-containing compound metabolic...	13	1	0.23	0.2081
GO:0006541	glutamine metabolic process	13	1	0.23	0.2081
GO:0070925	organelle assembly	13	1	0.23	0.2081
GO:0043603	cellular amide metabolic process	137	4	2.42	0.2150
GO:0044249	cellular biosynthetic process	445	10	7.87	0.2163
GO:1901069	guanosine-containing compound catabolic ...	14	1	0.25	0.2223
GO:0000097	sulfur amino acid biosynthetic process	14	1	0.25	0.2223
GO:0009057	macromolecule catabolic process	51	2	0.9	0.2266
GO:0005975	carbohydrate metabolic process	95	3	1.68	0.2319
GO:0016052	carbohydrate catabolic process	52	2	0.92	0.2333
GO:1901566	organonitrogen compound biosynthetic pro...	292	7	5.16	0.2356
GO:0000271	polysaccharide biosynthetic process	15	1	0.27	0.2362
GO:0034622	cellular protein-containing complex asse...	15	1	0.27	0.2362
GO:0046039	GTP metabolic process	15	1	0.27	0.2362
GO:0044087	regulation of cellular component biogene...	15	1	0.27	0.2362
GO:1901576	organic substance biosynthetic process	453	10	8.01	0.2371
GO:0032259	methylation	53	2	0.94	0.2400
GO:0042558	pteridine-containing compound metabolic ...	16	1	0.28	0.2499
GO:0044283	small molecule biosynthetic process	195	5	3.45	0.2510
GO:0043933	protein-containing complex subunit organ...	55	2	0.97	0.2535
GO:0009058	biosynthetic process	462	10	8.17	0.2616
GO:0000096	sulfur amino acid metabolic process	17	1	0.3	0.2634
GO:0006732	coenzyme metabolic process	58	2	1.03	0.2737
GO:0055114	oxidation-reduction process	152	4	2.69	0.2759
GO:0019363	pyridine nucleotide biosynthetic process	18	1	0.32	0.2766
GO:0019359	nicotinamide nucleotide biosynthetic pro...	18	1	0.32	0.2766
GO:0006073	cellular glucan metabolic process	18	1	0.32	0.2766
GO:0044085	cellular component biogenesis	105	3	1.86	0.2815
GO:0044042	glucan metabolic process	19	1	0.34	0.2897
GO:0016051	carbohydrate biosynthetic process	19	1	0.34	0.2897
GO:0072525	pyridine-containing compound biosyntheti...	19	1	0.34	0.2897
GO:0071704	organic substance metabolic process	719	15	12.71	0.2919
GO:0022607	cellular component assembly	62	2	1.1	0.3007
GO:0019362	pyridine nucleotide metabolic process	21	1	0.37	0.3150
GO:0006364	rRNA processing	21	1	0.37	0.3150
GO:0022900	electron transport chain	21	1	0.37	0.3150
GO:1901068	guanosine-containing compound metabolic ...	21	1	0.37	0.3150
GO:0046496	nicotinamide nucleotide metabolic proces...	21	1	0.37	0.3150
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.39	0.3274
GO:0072524	pyridine-containing compound metabolic p...	22	1	0.39	0.3274
GO:0016072	rRNA metabolic process	23	1	0.41	0.3396
GO:0044272	sulfur compound biosynthetic process	23	1	0.41	0.3396
GO:0040007	growth	120	3	2.12	0.3581
GO:1901607	alpha-amino acid biosynthetic process	71	2	1.26	0.3611
GO:0044264	cellular polysaccharide metabolic proces...	25	1	0.44	0.3633
GO:0044271	cellular nitrogen compound biosynthetic ...	332	7	5.87	0.3654
GO:0051186	cofactor metabolic process	72	2	1.27	0.3678
GO:1901575	organic substance catabolic process	122	3	2.16	0.3683
GO:0009064	glutamine family amino acid metabolic pr...	26	1	0.46	0.3748
GO:0009073	aromatic amino acid family biosynthetic ...	26	1	0.46	0.3748
GO:0006733	oxidoreduction coenzyme metabolic proces...	26	1	0.46	0.3748
GO:0009056	catabolic process	125	3	2.21	0.3837
GO:0043604	amide biosynthetic process	125	3	2.21	0.3837
GO:0072330	monocarboxylic acid biosynthetic process	27	1	0.48	0.3861
GO:0006468	protein phosphorylation	27	1	0.48	0.3861
GO:0044238	primary metabolic process	682	14	12.06	0.3868
GO:0009072	aromatic amino acid family metabolic pro...	28	1	0.5	0.3973
GO:0044262	cellular carbohydrate metabolic process	29	1	0.51	0.4083
GO:0009165	nucleotide biosynthetic process	79	2	1.4	0.4136
GO:0019752	carboxylic acid metabolic process	178	6	3.15	0.4139
GO:0043436	oxoacid metabolic process	179	6	3.17	0.4183
GO:1901293	nucleoside phosphate biosynthetic proces...	80	2	1.41	0.4200
GO:0006082	organic acid metabolic process	180	6	3.18	0.4227
GO:0009116	nucleoside metabolic process	82	2	1.45	0.4328
GO:1901657	glycosyl compound metabolic process	82	2	1.45	0.4328
GO:0009117	nucleotide metabolic process	137	3	2.42	0.4447
GO:0043170	macromolecule metabolic process	465	9	8.22	0.4448
GO:0019438	aromatic compound biosynthetic process	246	5	4.35	0.4482
GO:0006753	nucleoside phosphate metabolic process	138	3	2.44	0.4497
GO:0006520	cellular amino acid metabolic process	124	5	2.19	0.4504
GO:0034641	cellular nitrogen compound metabolic pro...	471	9	8.33	0.4652
