GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0046914	transition metal ion binding	71	4	0.82	0.0069
GO:0140102	catalytic activity, acting on a rRNA	13	2	0.15	0.0090
GO:0016614	oxidoreductase activity, acting on CH-OH...	29	2	0.34	0.0424
GO:0016616	oxidoreductase activity, acting on the C...	29	2	0.34	0.0424
GO:0008270	zinc ion binding	42	2	0.49	0.0826
GO:0051540	metal cluster binding	45	2	0.52	0.0931
GO:0051536	iron-sulfur cluster binding	45	2	0.52	0.0931
GO:0008137	NADH dehydrogenase (ubiquinone) activity	10	1	0.12	0.1107
GO:0008649	rRNA methyltransferase activity	10	1	0.12	0.1107
GO:0050136	NADH dehydrogenase (quinone) activity	10	1	0.12	0.1107
GO:0016655	oxidoreductase activity, acting on NAD(P...	10	1	0.12	0.1107
GO:0140098	catalytic activity, acting on RNA	72	4	0.84	0.1129
GO:0008168	methyltransferase activity	52	2	0.6	0.1191
GO:0034062	5'-3' RNA polymerase activity	11	1	0.13	0.1211
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	1	0.13	0.1211
GO:0097747	RNA polymerase activity	11	1	0.13	0.1211
GO:0003954	NADH dehydrogenase activity	11	1	0.13	0.1211
GO:0016741	transferase activity, transferring one-c...	59	2	0.69	0.1469
GO:0010181	FMN binding	14	1	0.16	0.1517
GO:0005506	iron ion binding	14	1	0.16	0.1517
GO:0008173	RNA methyltransferase activity	14	1	0.16	0.1517
GO:0016651	oxidoreductase activity, acting on NAD(P...	17	1	0.2	0.1813
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	1	0.21	0.1910
GO:0009055	electron transfer activity	19	1	0.22	0.2006
GO:0016874	ligase activity	77	2	0.89	0.2236
GO:0004812	aminoacyl-tRNA ligase activity	24	1	0.28	0.2468
GO:0016875	ligase activity, forming carbon-oxygen b...	24	1	0.28	0.2468
GO:0016887	ATPase activity	87	2	1.01	0.2680
GO:0016779	nucleotidyltransferase activity	37	1	0.43	0.3557
GO:0003723	RNA binding	108	2	1.25	0.3619
GO:0140101	catalytic activity, acting on a tRNA	41	1	0.48	0.3861
GO:0003735	structural constituent of ribosome	47	1	0.55	0.4293
GO:0017111	nucleoside-triphosphatase activity	124	2	1.44	0.4316
GO:0016462	pyrophosphatase activity	131	2	1.52	0.4611
GO:0016817	hydrolase activity, acting on acid anhyd...	131	2	1.52	0.4611
GO:0016818	hydrolase activity, acting on acid anhyd...	131	2	1.52	0.4611
GO:0005198	structural molecule activity	52	1	0.6	0.4631
GO:0032550	purine ribonucleoside binding	53	1	0.62	0.4697
GO:0001883	purine nucleoside binding	53	1	0.62	0.4697
GO:0032549	ribonucleoside binding	55	1	0.64	0.4825
GO:0001882	nucleoside binding	55	1	0.64	0.4825
GO:0048037	cofactor binding	137	2	1.59	0.4858
GO:0016491	oxidoreductase activity	147	2	1.71	0.5257
GO:0003676	nucleic acid binding	259	3	3.01	0.6099
GO:0005515	protein binding	78	1	0.91	0.6111
GO:0050662	coenzyme binding	81	1	0.94	0.6256
GO:0097159	organic cyclic compound binding	539	6	6.26	0.6628
GO:1901363	heterocyclic compound binding	539	6	6.26	0.6628
GO:0032553	ribonucleotide binding	284	3	3.3	0.6801
GO:0097367	carbohydrate derivative binding	293	3	3.4	0.7035
GO:0016740	transferase activity	303	3	3.52	0.7281
GO:0016772	transferase activity, transferring phosp...	109	1	1.27	0.7381
GO:0003824	catalytic activity	861	10	10	0.7590
GO:1901265	nucleoside phosphate binding	327	3	3.8	0.7816
GO:0000166	nucleotide binding	327	3	3.8	0.7816
GO:0005524	ATP binding	234	2	2.72	0.7915
GO:0032559	adenyl ribonucleotide binding	235	2	2.73	0.7937
GO:0043168	anion binding	333	3	3.87	0.7938
GO:0030554	adenyl nucleotide binding	237	2	2.75	0.7980
GO:0003677	DNA binding	140	1	1.63	0.8258
GO:0005488	binding	758	9	8.81	0.8385
GO:0035639	purine ribonucleoside triphosphate bindi...	262	2	3.04	0.8464
GO:0032555	purine ribonucleotide binding	268	2	3.11	0.8566
GO:0036094	small molecule binding	371	3	4.31	0.8598
GO:0017076	purine nucleotide binding	270	2	3.14	0.8598
GO:0008144	drug binding	280	2	3.25	0.8751
GO:0016787	hydrolase activity	332	2	3.86	0.9343
GO:0043167	ion binding	487	5	5.66	0.9897
GO:0046872	metal ion binding	230	4	2.67	1.0000
GO:0043169	cation binding	235	4	2.73	1.0000
GO:0003674	molecular_function	1119	13	13	1.0000
GO:0000049	tRNA binding	18	0	0.21	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.16	1.0000
GO:0000287	magnesium ion binding	39	0	0.45	1.0000
GO:0001871	pattern binding	23	0	0.27	1.0000
GO:0003678	DNA helicase activity	13	0	0.15	1.0000
GO:0003690	double-stranded DNA binding	14	0	0.16	1.0000
GO:0003700	DNA-binding transcription factor activit...	20	0	0.23	1.0000
GO:0003924	GTPase activity	22	0	0.26	1.0000
GO:0004175	endopeptidase activity	17	0	0.2	1.0000
GO:0004386	helicase activity	23	0	0.27	1.0000
GO:0004518	nuclease activity	37	0	0.43	1.0000
GO:0004519	endonuclease activity	23	0	0.27	1.0000
GO:0004527	exonuclease activity	14	0	0.16	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	0	0.46	1.0000
GO:0004672	protein kinase activity	25	0	0.29	1.0000
GO:0004673	protein histidine kinase activity	15	0	0.17	1.0000
GO:0004888	transmembrane signaling receptor activit...	10	0	0.12	1.0000
GO:0005215	transporter activity	49	0	0.57	1.0000
GO:0005525	GTP binding	33	0	0.38	1.0000
GO:0008080	N-acetyltransferase activity	15	0	0.17	1.0000
GO:0008094	DNA-dependent ATPase activity	18	0	0.21	1.0000
GO:0008135	translation factor activity, RNA binding	18	0	0.21	1.0000
GO:0008233	peptidase activity	44	0	0.51	1.0000
GO:0008236	serine-type peptidase activity	12	0	0.14	1.0000
GO:0008324	cation transmembrane transporter activit...	24	0	0.28	1.0000
GO:0008483	transaminase activity	17	0	0.2	1.0000
GO:0015075	ion transmembrane transporter activity	30	0	0.35	1.0000
GO:0015077	monovalent inorganic cation transmembran...	15	0	0.17	1.0000
