GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0003924	GTPase activity	22	5	1.44	0.011
GO:0019001	guanyl nucleotide binding	42	7	2.74	0.016
GO:0032561	guanyl ribonucleotide binding	42	7	2.74	0.016
GO:0005525	GTP binding	33	6	2.15	0.017
GO:0008094	DNA-dependent ATPase activity	18	4	1.17	0.025
GO:0043167	ion binding	487	40	31.77	0.030
GO:0008144	drug binding	280	25	18.27	0.044
GO:0032555	purine ribonucleotide binding	268	24	17.48	0.047
GO:0016765	transferase activity, transferring alkyl...	22	4	1.44	0.050
GO:0017076	purine nucleotide binding	270	24	17.61	0.051
GO:0001883	purine nucleoside binding	53	7	3.46	0.051
GO:0032550	purine ribonucleoside binding	53	7	3.46	0.051
GO:0001882	nucleoside binding	55	7	3.59	0.061
GO:0032549	ribonucleoside binding	55	7	3.59	0.061
GO:0035639	purine ribonucleoside triphosphate bindi...	262	23	17.09	0.064
GO:0043168	anion binding	333	28	21.72	0.065
GO:0032553	ribonucleotide binding	284	24	18.53	0.086
GO:0036094	small molecule binding	371	30	24.2	0.088
GO:0017111	nucleoside-triphosphatase activity	124	12	8.09	0.098
GO:0042623	ATPase activity, coupled	50	6	3.26	0.101
GO:0008135	translation factor activity, RNA binding	18	3	1.17	0.107
GO:0097367	carbohydrate derivative binding	293	24	19.11	0.115
GO:0016462	pyrophosphatase activity	131	12	8.55	0.134
GO:0016817	hydrolase activity, acting on acid anhyd...	131	12	8.55	0.134
GO:0016818	hydrolase activity, acting on acid anhyd...	131	12	8.55	0.134
GO:0043022	ribosome binding	10	2	0.65	0.135
GO:0004888	transmembrane signaling receptor activit...	10	2	0.65	0.135
GO:0038023	signaling receptor activity	10	2	0.65	0.135
GO:0070011	peptidase activity, acting on L-amino ac...	31	4	2.02	0.138
GO:0005524	ATP binding	234	19	15.27	0.167
GO:0032559	adenyl ribonucleotide binding	235	19	15.33	0.172
GO:0030554	adenyl nucleotide binding	237	19	15.46	0.183
GO:1901265	nucleoside phosphate binding	327	25	21.33	0.198
GO:0000166	nucleotide binding	327	25	21.33	0.198
GO:0003678	DNA helicase activity	13	2	0.85	0.206
GO:0043021	ribonucleoprotein complex binding	13	2	0.85	0.206
GO:0005488	binding	758	53	49.45	0.216
GO:0016758	transferase activity, transferring hexos...	14	2	0.91	0.231
GO:0016757	transferase activity, transferring glyco...	38	4	2.48	0.232
GO:0070279	vitamin B6 binding	26	3	1.7	0.238
GO:0030170	pyridoxal phosphate binding	26	3	1.7	0.238
GO:0044877	protein-containing complex binding	15	2	0.98	0.256
GO:0042802	identical protein binding	16	2	1.04	0.281
GO:1901363	heterocyclic compound binding	539	38	35.16	0.285
GO:0097159	organic cyclic compound binding	539	38	35.16	0.285
GO:0003677	DNA binding	140	11	9.13	0.298
GO:0004175	endopeptidase activity	17	2	1.11	0.306
GO:0060089	molecular transducer activity	17	2	1.11	0.306
GO:0051539	4 iron, 4 sulfur cluster binding	17	2	1.11	0.306
GO:0016787	hydrolase activity	332	24	21.66	0.309
GO:0008233	peptidase activity	44	4	2.87	0.322
GO:0140098	catalytic activity, acting on RNA	72	6	4.7	0.327
GO:0016887	ATPase activity	87	7	5.68	0.337
GO:0009055	electron transfer activity	19	2	1.24	0.355
GO:0043169	cation binding	235	17	15.33	0.356
GO:0019842	vitamin binding	33	3	2.15	0.366
GO:0140097	catalytic activity, acting on DNA	47	4	3.07	0.368
GO:0016879	ligase activity, forming carbon-nitrogen...	35	3	2.28	0.403
GO:0003676	nucleic acid binding	259	18	16.9	0.423
GO:0046872	metal ion binding	230	16	15	0.431
GO:0004386	helicase activity	23	2	1.5	0.450
GO:0022890	inorganic cation transmembrane transport...	23	2	1.5	0.450
GO:0008324	cation transmembrane transporter activit...	24	2	1.57	0.472
GO:0016881	acid-amino acid ligase activity	10	1	0.65	0.492
GO:0046873	metal ion transmembrane transporter acti...	10	1	0.65	0.492
GO:0140101	catalytic activity, acting on a tRNA	41	3	2.67	0.509
GO:0034062	5'-3' RNA polymerase activity	11	1	0.72	0.526
GO:0097747	RNA polymerase activity	11	1	0.72	0.526
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	1	0.72	0.526
GO:0022857	transmembrane transporter activity	43	3	2.81	0.542
GO:0008236	serine-type peptidase activity	12	1	0.78	0.557
GO:0017171	serine hydrolase activity	12	1	0.78	0.557
GO:0015318	inorganic molecular entity transmembrane...	29	2	1.89	0.576
GO:0016874	ligase activity	77	5	5.02	0.576
GO:0003824	catalytic activity	861	56	56.17	0.585
GO:0016831	carboxy-lyase activity	13	1	0.85	0.586
GO:0015078	proton transmembrane transporter activit...	13	1	0.85	0.586
GO:0005515	protein binding	78	5	5.09	0.588
GO:0016853	isomerase activity	46	3	3	0.589
GO:0015075	ion transmembrane transporter activity	30	2	1.96	0.595
GO:0003690	double-stranded DNA binding	14	1	0.91	0.613
GO:0008173	RNA methyltransferase activity	14	1	0.91	0.613
GO:0005506	iron ion binding	14	1	0.91	0.613
GO:0004527	exonuclease activity	14	1	0.91	0.613
GO:0005215	transporter activity	49	3	3.2	0.633
GO:0016763	transferase activity, transferring pento...	15	1	0.98	0.639
GO:0015077	monovalent inorganic cation transmembran...	15	1	0.98	0.639
GO:0016769	transferase activity, transferring nitro...	17	1	1.11	0.685
GO:0016651	oxidoreductase activity, acting on NAD(P...	17	1	1.11	0.685
GO:0008483	transaminase activity	17	1	1.11	0.685
GO:0046914	transition metal ion binding	71	4	4.63	0.697
GO:0004518	nuclease activity	37	2	2.41	0.710
GO:0016779	nucleotidyltransferase activity	37	2	2.41	0.710
GO:0140096	catalytic activity, acting on a protein	90	5	5.87	0.717
GO:0003723	RNA binding	108	6	7.05	0.727
GO:0000287	magnesium ion binding	39	2	2.54	0.737
GO:0051287	NAD binding	20	1	1.3	0.744
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	2	2.61	0.750
GO:0030248	cellulose binding	21	1	1.37	0.761
GO:0016829	lyase activity	60	3	3.91	0.767
