GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0003735	structural constituent of ribosome	47	3	0.5	0.012
GO:0005198	structural molecule activity	52	3	0.56	0.015
GO:0008168	methyltransferase activity	52	3	0.56	0.015
GO:0016741	transferase activity, transferring one-c...	59	3	0.63	0.022
GO:0019843	rRNA binding	39	2	0.42	0.063
GO:0042578	phosphoric ester hydrolase activity	13	1	0.14	0.131
GO:0016836	hydro-lyase activity	16	1	0.17	0.159
GO:0008483	transaminase activity	17	1	0.18	0.169
GO:0016769	transferase activity, transferring nitro...	17	1	0.18	0.169
GO:0016740	transferase activity	303	5	3.25	0.202
GO:0016835	carbon-oxygen lyase activity	23	1	0.25	0.222
GO:0030170	pyridoxal phosphate binding	26	1	0.28	0.247
GO:0070279	vitamin B6 binding	26	1	0.28	0.247
GO:0003676	nucleic acid binding	259	4	2.78	0.294
GO:0019842	vitamin binding	33	1	0.35	0.303
GO:0003723	RNA binding	108	2	1.16	0.325
GO:0019001	guanyl nucleotide binding	42	1	0.45	0.370
GO:0008270	zinc ion binding	42	1	0.45	0.370
GO:0032561	guanyl ribonucleotide binding	42	1	0.45	0.370
GO:0008233	peptidase activity	44	1	0.47	0.384
GO:0051540	metal cluster binding	45	1	0.48	0.390
GO:0051536	iron-sulfur cluster binding	45	1	0.48	0.390
GO:0001883	purine nucleoside binding	53	1	0.57	0.443
GO:0032550	purine ribonucleoside binding	53	1	0.57	0.443
GO:0003677	DNA binding	140	2	1.5	0.455
GO:0001882	nucleoside binding	55	1	0.59	0.455
GO:0032549	ribonucleoside binding	55	1	0.59	0.455
GO:0046872	metal ion binding	230	3	2.47	0.462
GO:0043169	cation binding	235	3	2.52	0.477
GO:0016829	lyase activity	60	1	0.64	0.486
GO:0016788	hydrolase activity, acting on ester bond...	63	1	0.68	0.503
GO:0016301	kinase activity	67	1	0.72	0.525
GO:0046914	transition metal ion binding	71	1	0.76	0.546
GO:1901363	heterocyclic compound binding	539	6	5.78	0.563
GO:0097159	organic cyclic compound binding	539	6	5.78	0.563
GO:0050662	coenzyme binding	81	1	0.87	0.596
GO:0140096	catalytic activity, acting on a protein	90	1	0.97	0.636
GO:0016772	transferase activity, transferring phosp...	109	1	1.17	0.710
GO:0048037	cofactor binding	137	1	1.47	0.793
GO:0043167	ion binding	487	4	5.22	0.843
GO:0008144	drug binding	280	2	3	0.843
GO:0005488	binding	758	7	8.13	0.844
GO:0016787	hydrolase activity	332	2	3.56	0.912
GO:0043168	anion binding	333	2	3.57	0.913
GO:0005524	ATP binding	234	1	2.51	0.941
GO:0032559	adenyl ribonucleotide binding	235	1	2.52	0.942
GO:0030554	adenyl nucleotide binding	237	1	2.54	0.943
GO:0036094	small molecule binding	371	2	3.98	0.946
GO:0035639	purine ribonucleoside triphosphate bindi...	262	1	2.81	0.960
GO:0003824	catalytic activity	861	7	9.23	0.963
GO:0032555	purine ribonucleotide binding	268	1	2.87	0.963
GO:0017076	purine nucleotide binding	270	1	2.9	0.964
GO:0032553	ribonucleotide binding	284	1	3.05	0.971
GO:0097367	carbohydrate derivative binding	293	1	3.14	0.974
GO:1901265	nucleoside phosphate binding	327	1	3.51	0.985
GO:0000166	nucleotide binding	327	1	3.51	0.985
GO:0003674	molecular_function	1119	12	12	1.000
GO:0000049	tRNA binding	18	0	0.19	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.15	1.000
GO:0000287	magnesium ion binding	39	0	0.42	1.000
GO:0001871	pattern binding	23	0	0.25	1.000
GO:0003678	DNA helicase activity	13	0	0.14	1.000
GO:0003690	double-stranded DNA binding	14	0	0.15	1.000
GO:0003700	DNA-binding transcription factor activit...	20	0	0.21	1.000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.12	1.000
GO:0003924	GTPase activity	22	0	0.24	1.000
GO:0003954	NADH dehydrogenase activity	11	0	0.12	1.000
GO:0004175	endopeptidase activity	17	0	0.18	1.000
GO:0004386	helicase activity	23	0	0.25	1.000
GO:0004518	nuclease activity	37	0	0.4	1.000
GO:0004519	endonuclease activity	23	0	0.25	1.000
GO:0004527	exonuclease activity	14	0	0.15	1.000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	0	0.43	1.000
GO:0004672	protein kinase activity	25	0	0.27	1.000
GO:0004673	protein histidine kinase activity	15	0	0.16	1.000
GO:0004812	aminoacyl-tRNA ligase activity	24	0	0.26	1.000
GO:0004888	transmembrane signaling receptor activit...	10	0	0.11	1.000
GO:0005215	transporter activity	49	0	0.53	1.000
GO:0005506	iron ion binding	14	0	0.15	1.000
GO:0005515	protein binding	78	0	0.84	1.000
GO:0005525	GTP binding	33	0	0.35	1.000
GO:0008080	N-acetyltransferase activity	15	0	0.16	1.000
GO:0008094	DNA-dependent ATPase activity	18	0	0.19	1.000
GO:0008135	translation factor activity, RNA binding	18	0	0.19	1.000
GO:0008137	NADH dehydrogenase (ubiquinone) activity	10	0	0.11	1.000
GO:0008173	RNA methyltransferase activity	14	0	0.15	1.000
GO:0008236	serine-type peptidase activity	12	0	0.13	1.000
GO:0008324	cation transmembrane transporter activit...	24	0	0.26	1.000
GO:0008649	rRNA methyltransferase activity	10	0	0.11	1.000
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	0	0.19	1.000
