GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	14	6.4	0.0022
GO:0030248	cellulose binding	21	9	3.36	0.0029
GO:0030247	polysaccharide binding	23	11	3.68	0.0239
GO:0001871	pattern binding	23	11	3.68	0.0239
GO:0016853	isomerase activity	46	12	7.36	0.0505
GO:0008135	translation factor activity, RNA binding	18	6	2.88	0.0536
GO:0005198	structural molecule activity	52	13	8.32	0.0582
GO:0003700	DNA-binding transcription factor activit...	20	6	3.2	0.0850
GO:0042802	identical protein binding	16	5	2.56	0.0972
GO:0016866	intramolecular transferase activity	16	5	2.56	0.0972
GO:0005515	protein binding	78	17	12.48	0.1017
GO:0016810	hydrolase activity, acting on carbon-nit...	26	7	4.16	0.1067
GO:0030246	carbohydrate binding	38	14	6.08	0.1081
GO:0003735	structural constituent of ribosome	47	11	7.52	0.1154
GO:0016765	transferase activity, transferring alkyl...	22	6	3.52	0.1248
GO:0032550	purine ribonucleoside binding	53	12	8.48	0.1249
GO:0001883	purine nucleoside binding	53	12	8.48	0.1249
GO:0043565	sequence-specific DNA binding	13	4	2.08	0.1401
GO:0000049	tRNA binding	18	5	2.88	0.1465
GO:0032549	ribonucleoside binding	55	12	8.8	0.1538
GO:0001882	nucleoside binding	55	12	8.8	0.1538
GO:0016616	oxidoreductase activity, acting on the C...	29	7	4.64	0.1676
GO:0016614	oxidoreductase activity, acting on CH-OH...	29	7	4.64	0.1676
GO:0010181	FMN binding	14	4	2.24	0.1729
GO:0003690	double-stranded DNA binding	14	4	2.24	0.1729
GO:0003723	RNA binding	108	21	17.28	0.1851
GO:0004672	protein kinase activity	25	6	4	0.1980
GO:0051287	NAD binding	20	5	3.2	0.2042
GO:0043022	ribosome binding	10	3	1.6	0.2056
GO:0050661	NADP binding	15	4	2.4	0.2080
GO:0008270	zinc ion binding	42	9	6.72	0.2166
GO:0016746	transferase activity, transferring acyl ...	32	7	5.12	0.2406
GO:0016747	transferase activity, transferring acyl ...	27	6	4.32	0.2539
GO:0019843	rRNA binding	39	8	6.24	0.2767
GO:0140110	transcription regulator activity	28	6	4.48	0.2833
GO:0008236	serine-type peptidase activity	12	3	1.92	0.2985
GO:0017171	serine hydrolase activity	12	3	1.92	0.2985
GO:0016773	phosphotransferase activity, alcohol gro...	41	8	6.56	0.3277
