GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0008173	RNA methyltransferase activity	14	2	0.25	0.024
GO:0140101	catalytic activity, acting on a tRNA	41	3	0.73	0.034
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	2	0.32	0.039
GO:0003677	DNA binding	140	5	2.5	0.093
GO:0097159	organic cyclic compound binding	539	13	9.63	0.098
GO:1901363	heterocyclic compound binding	539	13	9.63	0.098
GO:0003723	RNA binding	108	4	1.93	0.119
GO:0140098	catalytic activity, acting on RNA	72	3	1.29	0.133
GO:0003676	nucleic acid binding	259	7	4.63	0.158
GO:0008649	rRNA methyltransferase activity	10	1	0.18	0.166
GO:0005488	binding	758	16	13.55	0.174
GO:0051540	metal cluster binding	45	2	0.8	0.190
GO:0051536	iron-sulfur cluster binding	45	2	0.8	0.190
GO:0019829	cation-transporting ATPase activity	12	1	0.21	0.195
GO:0043167	ion binding	487	11	8.7	0.206
GO:0003678	DNA helicase activity	13	1	0.23	0.210
GO:0042625	ATPase coupled ion transmembrane transpo...	13	1	0.23	0.210
GO:0140102	catalytic activity, acting on a rRNA	13	1	0.23	0.210
GO:0015078	proton transmembrane transporter activit...	13	1	0.23	0.210
GO:0043168	anion binding	333	8	5.95	0.219
GO:0048037	cofactor binding	137	4	2.45	0.222
GO:0022853	active ion transmembrane transporter act...	14	1	0.25	0.224
GO:0008168	methyltransferase activity	52	2	0.93	0.237
GO:0015077	monovalent inorganic cation transmembran...	15	1	0.27	0.238
GO:0008483	transaminase activity	17	1	0.3	0.266
GO:0016769	transferase activity, transferring nitro...	17	1	0.3	0.266
GO:0004175	endopeptidase activity	17	1	0.3	0.266
GO:0051539	4 iron, 4 sulfur cluster binding	17	1	0.3	0.266
GO:0000049	tRNA binding	18	1	0.32	0.279
GO:0016741	transferase activity, transferring one-c...	59	2	1.05	0.285
GO:0009055	electron transfer activity	19	1	0.34	0.292
GO:0035639	purine ribonucleoside triphosphate bindi...	262	6	4.68	0.319
GO:0036094	small molecule binding	371	8	6.63	0.331
GO:0032555	purine ribonucleotide binding	268	6	4.79	0.340
GO:0004386	helicase activity	23	1	0.41	0.342
GO:0022890	inorganic cation transmembrane transport...	23	1	0.41	0.342
GO:0017076	purine nucleotide binding	270	6	4.83	0.347
GO:0016875	ligase activity, forming carbon-oxygen b...	24	1	0.43	0.354
GO:0008324	cation transmembrane transporter activit...	24	1	0.43	0.354
GO:0004812	aminoacyl-tRNA ligase activity	24	1	0.43	0.354
GO:1901265	nucleoside phosphate binding	327	7	5.84	0.362
GO:0000166	nucleotide binding	327	7	5.84	0.362
GO:0042626	ATPase activity, coupled to transmembran...	26	1	0.46	0.378
GO:0043492	ATPase activity, coupled to movement of ...	26	1	0.46	0.378
GO:0030170	pyridoxal phosphate binding	26	1	0.46	0.378
GO:0016810	hydrolase activity, acting on carbon-nit...	26	1	0.46	0.378
GO:0070279	vitamin B6 binding	26	1	0.46	0.378
GO:0008144	drug binding	280	6	5	0.383
GO:0017111	nucleoside-triphosphatase activity	124	3	2.22	0.385
GO:0032553	ribonucleotide binding	284	6	5.08	0.398
GO:0140110	transcription regulator activity	28	1	0.5	0.400
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	28	1	0.5	0.400
GO:0015399	primary active transmembrane transporter...	28	1	0.5	0.400
GO:0005524	ATP binding	234	5	4.18	0.410
GO:0015318	inorganic molecular entity transmembrane...	29	1	0.52	0.411
GO:0032559	adenyl ribonucleotide binding	235	5	4.2	0.414
GO:0016817	hydrolase activity, acting on acid anhyd...	131	3	2.34	0.421
GO:0016818	hydrolase activity, acting on acid anhyd...	131	3	2.34	0.421
GO:0016462	pyrophosphatase activity	131	3	2.34	0.421
GO:0015075	ion transmembrane transporter activity	30	1	0.54	0.422
GO:0022804	active transmembrane transporter activit...	30	1	0.54	0.422
GO:0030554	adenyl nucleotide binding	237	5	4.24	0.422
GO:0097367	carbohydrate derivative binding	293	6	5.24	0.431
GO:0050662	coenzyme binding	81	2	1.45	0.431
GO:0070011	peptidase activity, acting on L-amino ac...	31	1	0.55	0.433
GO:0005525	GTP binding	33	1	0.59	0.453
