GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0040007	growth	120	10	4.01	0.004
GO:0051260	protein homooligomerization	16	3	0.53	0.014
GO:0008610	lipid biosynthetic process	30	4	1	0.015
GO:0051259	protein complex oligomerization	19	3	0.63	0.023
GO:0043933	protein-containing complex subunit organ...	55	5	1.84	0.032
GO:0044255	cellular lipid metabolic process	38	4	1.27	0.034
GO:0006629	lipid metabolic process	40	4	1.34	0.040
GO:0008654	phospholipid biosynthetic process	12	2	0.4	0.058
GO:0065003	protein-containing complex assembly	45	4	1.5	0.059
GO:0006412	translation	108	7	3.61	0.059
GO:0043043	peptide biosynthetic process	108	7	3.61	0.059
GO:0019637	organophosphate metabolic process	158	9	5.28	0.067
GO:0006644	phospholipid metabolic process	13	2	0.43	0.067
GO:0006518	peptide metabolic process	111	7	3.71	0.067
GO:0051172	negative regulation of nitrogen compound...	29	3	0.97	0.069
GO:0048523	negative regulation of cellular process	29	3	0.97	0.069
GO:0031324	negative regulation of cellular metaboli...	29	3	0.97	0.069
GO:0009144	purine nucleoside triphosphate metabolic...	69	5	2.3	0.074
GO:0009205	purine ribonucleoside triphosphate metab...	69	5	2.3	0.074
GO:0010608	posttranscriptional regulation of gene e...	14	2	0.47	0.077
GO:0006417	regulation of translation	14	2	0.47	0.077
GO:0034248	regulation of cellular amide metabolic p...	14	2	0.47	0.077
GO:0009199	ribonucleoside triphosphate metabolic pr...	70	5	2.34	0.078
GO:0010605	negative regulation of macromolecule met...	31	3	1.04	0.081
GO:0009892	negative regulation of metabolic process	31	3	1.04	0.081
GO:0048519	negative regulation of biological proces...	31	3	1.04	0.081
GO:0046034	ATP metabolic process	52	4	1.74	0.090
GO:0009141	nucleoside triphosphate metabolic proces...	74	5	2.47	0.094
GO:0032268	regulation of cellular protein metabolic...	16	2	0.53	0.097
GO:0044267	cellular protein metabolic process	173	9	5.78	0.107
GO:0051246	regulation of protein metabolic process	17	2	0.57	0.108
GO:0006631	fatty acid metabolic process	17	2	0.57	0.108
GO:0043604	amide biosynthetic process	125	7	4.17	0.112
GO:0034645	cellular macromolecule biosynthetic proc...	227	11	7.58	0.113
GO:0006996	organelle organization	37	3	1.24	0.122
GO:0044260	cellular macromolecule metabolic process	369	16	12.32	0.125
GO:0010467	gene expression	232	11	7.75	0.128
GO:0009059	macromolecule biosynthetic process	232	11	7.75	0.128
GO:0070887	cellular response to chemical stimulus	19	2	0.63	0.130
