GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0032259	methylation	53	3	0.73	0.032
GO:0006518	peptide metabolic process	111	4	1.53	0.057
GO:0040007	growth	120	4	1.65	0.072
GO:0006950	response to stress	82	3	1.13	0.096
GO:0043603	cellular amide metabolic process	137	4	1.88	0.107
GO:0031325	positive regulation of cellular metaboli...	10	1	0.14	0.130
GO:0000105	histidine biosynthetic process	10	1	0.14	0.130
GO:0052803	imidazole-containing compound metabolic ...	10	1	0.14	0.130
GO:0006547	histidine metabolic process	10	1	0.14	0.130
GO:0019692	deoxyribose phosphate metabolic process	10	1	0.14	0.130
GO:0051173	positive regulation of nitrogen compound...	10	1	0.14	0.130
GO:0034641	cellular nitrogen compound metabolic pro...	471	9	6.48	0.138
GO:0010604	positive regulation of macromolecule met...	11	1	0.15	0.142
GO:0009893	positive regulation of metabolic process	11	1	0.15	0.142
GO:0071897	DNA biosynthetic process	11	1	0.15	0.142
GO:0010628	positive regulation of gene expression	11	1	0.15	0.142
GO:0048522	positive regulation of cellular process	12	1	0.17	0.154
GO:0016311	dephosphorylation	13	1	0.18	0.166
GO:0009130	pyrimidine nucleoside monophosphate bios...	14	1	0.19	0.177
GO:0006412	translation	108	3	1.49	0.179
GO:0043043	peptide biosynthetic process	108	3	1.49	0.179
GO:0034645	cellular macromolecule biosynthetic proc...	227	5	3.12	0.183
GO:1903507	negative regulation of nucleic acid-temp...	15	1	0.21	0.189
GO:0045892	negative regulation of transcription, DN...	15	1	0.21	0.189
GO:0044087	regulation of cellular component biogene...	15	1	0.21	0.189
GO:0009129	pyrimidine nucleoside monophosphate meta...	15	1	0.21	0.189
GO:1902679	negative regulation of RNA biosynthetic ...	15	1	0.21	0.189
GO:0009059	macromolecule biosynthetic process	232	5	3.19	0.195
GO:0009135	purine nucleoside diphosphate metabolic ...	16	1	0.22	0.200
GO:0046939	nucleotide phosphorylation	16	1	0.22	0.200
GO:0051253	negative regulation of RNA metabolic pro...	16	1	0.22	0.200
