GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0040007	growth	120	8	3.3	0.012
GO:0090304	nucleic acid metabolic process	230	12	6.33	0.012
GO:1901566	organonitrogen compound biosynthetic pro...	292	14	8.03	0.013
GO:0009058	biosynthetic process	462	19	12.71	0.013
GO:0043604	amide biosynthetic process	125	8	3.44	0.015
GO:0009987	cellular process	775	26	21.32	0.021
GO:0006310	DNA recombination	23	3	0.63	0.023
GO:0006418	tRNA aminoacylation for protein translat...	23	3	0.63	0.023
GO:0043038	amino acid activation	24	3	0.66	0.026
GO:0043039	tRNA aminoacylation	24	3	0.66	0.026
GO:0043603	cellular amide metabolic process	137	8	3.77	0.026
GO:1901576	organic substance biosynthetic process	453	18	12.46	0.026
GO:0034645	cellular macromolecule biosynthetic proc...	227	11	6.24	0.030
GO:0009082	branched-chain amino acid biosynthetic p...	11	2	0.3	0.034
GO:0043170	macromolecule metabolic process	465	18	12.79	0.035
GO:0072330	monocarboxylic acid biosynthetic process	27	3	0.74	0.035
GO:0009059	macromolecule biosynthetic process	232	11	6.38	0.035
GO:0042398	cellular modified amino acid biosyntheti...	12	2	0.33	0.041
GO:0034637	cellular carbohydrate biosynthetic proce...	12	2	0.33	0.041
GO:0033692	cellular polysaccharide biosynthetic pro...	12	2	0.33	0.041
GO:0009081	branched-chain amino acid metabolic proc...	12	2	0.33	0.041
GO:0006807	nitrogen compound metabolic process	626	22	17.22	0.042
GO:0044260	cellular macromolecule metabolic process	369	15	10.15	0.044
GO:0034660	ncRNA metabolic process	73	5	2.01	0.044
GO:0006259	DNA metabolic process	74	5	2.04	0.047
GO:0044249	cellular biosynthetic process	445	17	12.24	0.050
GO:0071704	organic substance metabolic process	719	24	19.78	0.052
GO:0015980	energy derivation by oxidation of organi...	14	2	0.39	0.054
GO:0006399	tRNA metabolic process	55	4	1.51	0.059
GO:0044237	cellular metabolic process	684	23	18.81	0.061
GO:0000271	polysaccharide biosynthetic process	15	2	0.41	0.061
GO:0006412	translation	108	6	2.97	0.067
GO:0043043	peptide biosynthetic process	108	6	2.97	0.067
GO:0006518	peptide metabolic process	111	6	3.05	0.075
GO:0042364	water-soluble vitamin biosynthetic proce...	17	2	0.47	0.077
GO:0009110	vitamin biosynthetic process	17	2	0.47	0.077
GO:1901564	organonitrogen compound metabolic proces...	465	17	12.79	0.077
GO:0006139	nucleobase-containing compound metabolic...	364	14	10.01	0.083
GO:0006073	cellular glucan metabolic process	18	2	0.5	0.085
GO:0034641	cellular nitrogen compound metabolic pro...	471	17	12.95	0.087
GO:0044042	glucan metabolic process	19	2	0.52	0.094
GO:0016051	carbohydrate biosynthetic process	19	2	0.52	0.094
GO:0046483	heterocycle metabolic process	405	15	11.14	0.095
GO:0019752	carboxylic acid metabolic process	178	8	4.9	0.099
GO:0043436	oxoacid metabolic process	179	8	4.92	0.102
GO:0044038	cell wall macromolecule biosynthetic pro...	20	2	0.55	0.102
GO:0070589	cellular component macromolecule biosynt...	20	2	0.55	0.102
GO:0006766	vitamin metabolic process	20	2	0.55	0.102
GO:0006767	water-soluble vitamin metabolic process	20	2	0.55	0.102
GO:0006082	organic acid metabolic process	180	8	4.95	0.104
GO:1901360	organic cyclic compound metabolic proces...	415	15	11.41	0.115
GO:0042546	cell wall biogenesis	22	2	0.61	0.120
GO:0006575	cellular modified amino acid metabolic p...	22	2	0.61	0.120
GO:0006091	generation of precursor metabolites and ...	45	3	1.24	0.122
GO:0009108	coenzyme biosynthetic process	46	3	1.27	0.129
GO:0044272	sulfur compound biosynthetic process	23	2	0.63	0.129
GO:0016070	RNA metabolic process	159	7	4.37	0.132
GO:0044264	cellular polysaccharide metabolic proces...	25	2	0.69	0.148
GO:0019538	protein metabolic process	228	9	6.27	0.153
GO:0044085	cellular component biogenesis	105	5	2.89	0.153
GO:0032787	monocarboxylic acid metabolic process	51	3	1.4	0.161
GO:0044271	cellular nitrogen compound biosynthetic ...	332	12	9.13	0.166
GO:0051188	cofactor biosynthetic process	52	3	1.43	0.168
GO:0042455	ribonucleoside biosynthetic process	27	2	0.74	0.168
GO:0008152	metabolic process	863	26	23.74	0.175
GO:0009163	nucleoside biosynthetic process	28	2	0.77	0.178
GO:1901659	glycosyl compound biosynthetic process	28	2	0.77	0.178
GO:0006725	cellular aromatic compound metabolic pro...	407	14	11.19	0.183
GO:0044262	cellular carbohydrate metabolic process	29	2	0.8	0.188
GO:0043933	protein-containing complex subunit organ...	55	3	1.51	0.189
GO:0046394	carboxylic acid biosynthetic process	114	5	3.14	0.196
GO:0071840	cellular component organization or bioge...	145	6	3.99	0.198
GO:0016053	organic acid biosynthetic process	115	5	3.16	0.201
GO:0006396	RNA processing	57	3	1.57	0.203
GO:0044036	cell wall macromolecule metabolic proces...	31	2	0.85	0.208
GO:0006732	coenzyme metabolic process	58	3	1.6	0.210
GO:0007049	cell cycle	34	2	0.94	0.239
GO:0022607	cellular component assembly	62	3	1.71	0.240
GO:0044238	primary metabolic process	682	21	18.76	0.243
GO:0022411	cellular component disassembly	10	1	0.28	0.244
GO:0031325	positive regulation of cellular metaboli...	10	1	0.28	0.244
GO:0009173	pyrimidine ribonucleoside monophosphate ...	10	1	0.28	0.244
GO:0009112	nucleobase metabolic process	10	1	0.28	0.244
GO:0046049	UMP metabolic process	10	1	0.28	0.244
GO:0051173	positive regulation of nitrogen compound...	10	1	0.28	0.244
GO:0032984	protein-containing complex disassembly	10	1	0.28	0.244
GO:0006508	proteolysis	63	3	1.73	0.248
GO:0006520	cellular amino acid metabolic process	124	5	3.41	0.248
GO:0006790	sulfur compound metabolic process	35	2	0.96	0.250
GO:0051128	regulation of cellular component organiz...	35	2	0.96	0.250
GO:0006281	DNA repair	36	2	0.99	0.260
GO:0071554	cell wall organization or biogenesis	36	2	0.99	0.260
GO:0009893	positive regulation of metabolic process	11	1	0.3	0.265
GO:0071897	DNA biosynthetic process	11	1	0.3	0.265
GO:0051641	cellular localization	11	1	0.3	0.265
GO:0010628	positive regulation of gene expression	11	1	0.3	0.265
