GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0071973	bacterial-type flagellum-dependent cell ...	11	2	0.18	0.013
GO:0040011	locomotion	35	3	0.58	0.018
GO:0097588	archaeal or bacterial-type flagellum-dep...	13	2	0.22	0.018
GO:0001539	cilium or flagellum-dependent cell motil...	15	2	0.25	0.024
GO:0048870	cell motility	16	2	0.27	0.027
GO:0051674	localization of cell	16	2	0.27	0.027
GO:0006928	movement of cell or subcellular componen...	20	2	0.33	0.042
GO:0006935	chemotaxis	20	2	0.33	0.042
GO:0042330	taxis	21	2	0.35	0.046
GO:0051179	localization	125	5	2.09	0.047
GO:0009127	purine nucleoside monophosphate biosynth...	37	2	0.62	0.124
GO:0009168	purine ribonucleoside monophosphate bios...	37	2	0.62	0.124
GO:0009261	ribonucleotide catabolic process	42	2	0.7	0.153
GO:0009146	purine nucleoside triphosphate catabolic...	42	2	0.7	0.153
GO:0009154	purine ribonucleotide catabolic process	42	2	0.7	0.153
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	2	0.7	0.153
GO:0009207	purine ribonucleoside triphosphate catab...	42	2	0.7	0.153
GO:0008299	isoprenoid biosynthetic process	10	1	0.17	0.156
GO:0009251	glucan catabolic process	10	1	0.17	0.156
GO:0006720	isoprenoid metabolic process	10	1	0.17	0.156
GO:0032392	DNA geometric change	10	1	0.17	0.156
GO:0051275	beta-glucan catabolic process	10	1	0.17	0.156
GO:0030245	cellulose catabolic process	10	1	0.17	0.156
GO:0044247	cellular polysaccharide catabolic proces...	10	1	0.17	0.156
GO:0006188	IMP biosynthetic process	10	1	0.17	0.156
GO:0046130	purine ribonucleoside catabolic process	43	2	0.72	0.159
GO:0009143	nucleoside triphosphate catabolic proces...	43	2	0.72	0.159
GO:0006195	purine nucleotide catabolic process	43	2	0.72	0.159
GO:0009605	response to external stimulus	44	2	0.73	0.165
GO:0042454	ribonucleoside catabolic process	44	2	0.73	0.165
GO:0006152	purine nucleoside catabolic process	44	2	0.73	0.165
GO:0051641	cellular localization	11	1	0.18	0.170
GO:0046040	IMP metabolic process	11	1	0.18	0.170
GO:0042451	purine nucleoside biosynthetic process	11	1	0.18	0.170
GO:0046129	purine ribonucleoside biosynthetic proce...	11	1	0.18	0.170
GO:0034656	nucleobase-containing small molecule cat...	45	2	0.75	0.171
GO:1901658	glycosyl compound catabolic process	45	2	0.75	0.171
GO:0072523	purine-containing compound catabolic pro...	45	2	0.75	0.171
GO:0009164	nucleoside catabolic process	45	2	0.75	0.171
GO:0009152	purine ribonucleotide biosynthetic proce...	46	2	0.77	0.177
GO:0017144	drug metabolic process	89	3	1.49	0.180
GO:0015672	monovalent inorganic cation transport	12	1	0.2	0.184
GO:0051273	beta-glucan metabolic process	12	1	0.2	0.184
GO:0030243	cellulose metabolic process	12	1	0.2	0.184
GO:0009156	ribonucleoside monophosphate biosyntheti...	48	2	0.8	0.189
GO:0044248	cellular catabolic process	92	3	1.54	0.193
GO:0006164	purine nucleotide biosynthetic process	49	2	0.82	0.195
GO:0098660	inorganic ion transmembrane transport	13	1	0.22	0.198
GO:0098662	inorganic cation transmembrane transport	13	1	0.22	0.198
GO:0000003	reproduction	13	1	0.22	0.198
GO:0072522	purine-containing compound biosynthetic ...	50	2	0.83	0.202
GO:0009150	purine ribonucleotide metabolic process	96	3	1.6	0.211
GO:0044275	cellular carbohydrate catabolic process	14	1	0.23	0.211
GO:1901069	guanosine-containing compound catabolic ...	14	1	0.23	0.211
GO:1901136	carbohydrate derivative catabolic proces...	52	2	0.87	0.214
GO:0009124	nucleoside monophosphate biosynthetic pr...	53	2	0.89	0.220
GO:0046039	GTP metabolic process	15	1	0.25	0.225
GO:1901565	organonitrogen compound catabolic proces...	54	2	0.9	0.227
