GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016853	isomerase activity	46	5	0.53	9.5e-05
GO:0016881	acid-amino acid ligase activity	10	2	0.12	0.0053
GO:0140096	catalytic activity, acting on a protein	90	4	1.05	0.0159
GO:0005524	ATP binding	234	5	2.72	0.1143
GO:0032559	adenyl ribonucleotide binding	235	5	2.73	0.1160
GO:0030554	adenyl nucleotide binding	237	5	2.75	0.1194
GO:1901265	nucleoside phosphate binding	327	6	3.8	0.1485
GO:0000166	nucleotide binding	327	6	3.8	0.1485
GO:0000155	phosphorelay sensor kinase activity	14	1	0.16	0.1517
GO:0016758	transferase activity, transferring hexos...	14	1	0.16	0.1517
GO:0050661	NADP binding	15	1	0.17	0.1617
GO:0004673	protein histidine kinase activity	15	1	0.17	0.1617
GO:0035639	purine ribonucleoside triphosphate bindi...	262	5	3.04	0.1667
GO:0016836	hydro-lyase activity	16	1	0.19	0.1716
GO:0016775	phosphotransferase activity, nitrogenous...	16	1	0.19	0.1716
GO:0032555	purine ribonucleotide binding	268	5	3.11	0.1792
GO:0016301	kinase activity	67	2	0.78	0.1802
GO:0017076	purine nucleotide binding	270	5	3.14	0.1834
GO:0008094	DNA-dependent ATPase activity	18	1	0.21	0.1910
GO:0008144	drug binding	280	5	3.25	0.2055
GO:0032553	ribonucleotide binding	284	5	3.3	0.2146
GO:0005515	protein binding	78	2	0.91	0.2280
GO:0097367	carbohydrate derivative binding	293	5	3.4	0.2357
GO:0036094	small molecule binding	371	6	4.31	0.2358
GO:0016835	carbon-oxygen lyase activity	23	1	0.27	0.2377
GO:0004672	protein kinase activity	25	1	0.29	0.2557
GO:0016810	hydrolase activity, acting on carbon-nit...	26	1	0.3	0.2646
GO:0043168	anion binding	333	5	3.87	0.3379
GO:0005488	binding	758	10	8.81	0.3515
GO:0016757	transferase activity, transferring glyco...	38	1	0.44	0.3634
GO:0016772	transferase activity, transferring phosp...	109	2	1.27	0.3663
GO:0000287	magnesium ion binding	39	1	0.45	0.3710
GO:0019843	rRNA binding	39	1	0.45	0.3710
GO:0016773	phosphotransferase activity, alcohol gro...	41	1	0.48	0.3861
GO:0008270	zinc ion binding	42	1	0.49	0.3935
GO:0051540	metal cluster binding	45	1	0.52	0.4152
GO:0051536	iron-sulfur cluster binding	45	1	0.52	0.4152
GO:0003735	structural constituent of ribosome	47	1	0.55	0.4293
GO:0140097	catalytic activity, acting on DNA	47	1	0.55	0.4293
GO:0097159	organic cyclic compound binding	539	7	6.26	0.4461
GO:1901363	heterocyclic compound binding	539	7	6.26	0.4461
GO:0042623	ATPase activity, coupled	50	1	0.58	0.4498
GO:0008168	methyltransferase activity	52	1	0.6	0.4631
GO:0005198	structural molecule activity	52	1	0.6	0.4631
GO:0032550	purine ribonucleoside binding	53	1	0.62	0.4697
GO:0001883	purine nucleoside binding	53	1	0.62	0.4697
GO:0032549	ribonucleoside binding	55	1	0.64	0.4825
GO:0001882	nucleoside binding	55	1	0.64	0.4825
GO:0016740	transferase activity	303	4	3.52	0.4855
GO:0048037	cofactor binding	137	2	1.59	0.4858
GO:0016741	transferase activity, transferring one-c...	59	1	0.69	0.5074
GO:0016829	lyase activity	60	1	0.7	0.5134
GO:0046872	metal ion binding	230	3	2.67	0.5194
GO:0043167	ion binding	487	6	5.66	0.5303
GO:0043169	cation binding	235	3	2.73	0.5356
GO:0046914	transition metal ion binding	71	1	0.82	0.5755
GO:0050662	coenzyme binding	81	1	0.94	0.6256
GO:0016887	ATPase activity	87	1	1.01	0.6529
GO:0003723	RNA binding	108	1	1.25	0.7347
GO:0017111	nucleoside-triphosphatase activity	124	1	1.44	0.7847
GO:0016462	pyrophosphatase activity	131	1	1.52	0.8037
GO:0016817	hydrolase activity, acting on acid anhyd...	131	1	1.52	0.8037
GO:0016818	hydrolase activity, acting on acid anhyd...	131	1	1.52	0.8037
GO:0003677	DNA binding	140	1	1.63	0.8258
GO:0003676	nucleic acid binding	259	2	3.01	0.8412
GO:0016491	oxidoreductase activity	147	1	1.71	0.8414
GO:0003824	catalytic activity	861	11	10	0.8425
GO:0016787	hydrolase activity	332	2	3.86	0.9343
GO:0016874	ligase activity	77	2	0.89	1.0000
GO:0016879	ligase activity, forming carbon-nitrogen...	35	2	0.41	1.0000
GO:0003674	molecular_function	1119	13	13	1.0000
GO:0000049	tRNA binding	18	0	0.21	1.0000
GO:0001871	pattern binding	23	0	0.27	1.0000
GO:0003678	DNA helicase activity	13	0	0.15	1.0000
GO:0003690	double-stranded DNA binding	14	0	0.16	1.0000
GO:0003700	DNA-binding transcription factor activit...	20	0	0.23	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.13	1.0000
GO:0003924	GTPase activity	22	0	0.26	1.0000
GO:0003954	NADH dehydrogenase activity	11	0	0.13	1.0000
GO:0004175	endopeptidase activity	17	0	0.2	1.0000
GO:0004386	helicase activity	23	0	0.27	1.0000
GO:0004518	nuclease activity	37	0	0.43	1.0000
GO:0004519	endonuclease activity	23	0	0.27	1.0000
GO:0004527	exonuclease activity	14	0	0.16	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	0	0.46	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	24	0	0.28	1.0000
GO:0004888	transmembrane signaling receptor activit...	10	0	0.12	1.0000
GO:0005215	transporter activity	49	0	0.57	1.0000
GO:0005506	iron ion binding	14	0	0.16	1.0000
GO:0005525	GTP binding	33	0	0.38	1.0000
