GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0015031	protein transport	16	4	0.63	0.0026
GO:0030001	metal ion transport	17	3	0.67	0.0261
GO:0006022	aminoglycan metabolic process	18	3	0.71	0.0304
GO:0030203	glycosaminoglycan metabolic process	18	3	0.71	0.0304
GO:0000270	peptidoglycan metabolic process	18	3	0.71	0.0304
GO:0000902	cell morphogenesis	19	3	0.75	0.0352
GO:0032989	cellular component morphogenesis	19	3	0.75	0.0352
GO:0006812	cation transport	33	4	1.3	0.0367
GO:0006364	rRNA processing	21	3	0.83	0.0457
GO:0048869	cellular developmental process	22	3	0.86	0.0515
GO:0009653	anatomical structure morphogenesis	22	3	0.86	0.0515
GO:0033554	cellular response to stress	54	5	2.12	0.0554
GO:0031167	rRNA methylation	10	2	0.39	0.0555
GO:0048856	anatomical structure development	23	3	0.9	0.0577
GO:0016072	rRNA metabolic process	23	3	0.9	0.0577
GO:0051641	cellular localization	11	2	0.43	0.0662
GO:0006811	ion transport	42	4	1.65	0.0778
GO:0009073	aromatic amino acid family biosynthetic ...	26	3	1.02	0.0781
GO:0032502	developmental process	27	3	1.06	0.0856
GO:0000154	rRNA modification	13	2	0.51	0.0893
GO:0006555	methionine metabolic process	13	2	0.51	0.0893
GO:0009072	aromatic amino acid family metabolic pro...	28	3	1.1	0.0933
GO:0006950	response to stress	82	6	3.22	0.0950
GO:0006974	cellular response to DNA damage stimulus	45	4	1.77	0.0952
GO:0071555	cell wall organization	14	2	0.55	0.1017
GO:0045229	external encapsulating structure organiz...	14	2	0.55	0.1017
GO:0044085	cellular component biogenesis	105	7	4.13	0.1084
GO:0008360	regulation of cell shape	16	2	0.63	0.1277
GO:0022604	regulation of cell morphogenesis	16	2	0.63	0.1277
GO:0055085	transmembrane transport	71	5	2.79	0.1398
GO:0006023	aminoglycan biosynthetic process	17	2	0.67	0.1413
GO:0006024	glycosaminoglycan biosynthetic process	17	2	0.67	0.1413
GO:0009252	peptidoglycan biosynthetic process	17	2	0.67	0.1413
GO:0001510	RNA methylation	17	2	0.67	0.1413
GO:0000096	sulfur amino acid metabolic process	17	2	0.67	0.1413
GO:0022603	regulation of anatomical structure morph...	17	2	0.67	0.1413
GO:0007049	cell cycle	34	3	1.34	0.1452
GO:0042254	ribosome biogenesis	34	3	1.34	0.1452
GO:0032259	methylation	53	4	2.08	0.1496
GO:0050793	regulation of developmental process	18	2	0.71	0.1551
GO:0022613	ribonucleoprotein complex biogenesis	36	3	1.41	0.1643
GO:0098655	cation transmembrane transport	19	2	0.75	0.1693
GO:0044038	cell wall macromolecule biosynthetic pro...	20	2	0.79	0.1836
GO:0070589	cellular component macromolecule biosynt...	20	2	0.79	0.1836
GO:0071840	cellular component organization or bioge...	145	8	5.7	0.1979
GO:0009273	peptidoglycan-based cell wall biogenesis	21	2	0.83	0.1981
GO:0019362	pyridine nucleotide metabolic process	21	2	0.83	0.1981
GO:0046496	nicotinamide nucleotide metabolic proces...	21	2	0.83	0.1981
GO:0072524	pyridine-containing compound metabolic p...	22	2	0.86	0.2128
GO:0042546	cell wall biogenesis	22	2	0.86	0.2128
GO:0051301	cell division	41	3	1.61	0.2150
GO:0043414	macromolecule methylation	23	2	0.9	0.2275
GO:0008652	cellular amino acid biosynthetic process	84	5	3.3	0.2288
GO:0034220	ion transmembrane transport	24	2	0.94	0.2424
GO:1901605	alpha-amino acid metabolic process	87	5	3.42	0.2515
GO:0009066	aspartate family amino acid metabolic pr...	25	2	0.98	0.2573
GO:0034470	ncRNA processing	45	3	1.77	0.2579
GO:0006733	oxidoreduction coenzyme metabolic proces...	26	2	1.02	0.2722
GO:0046394	carboxylic acid biosynthetic process	114	6	4.48	0.2856
GO:0016053	organic acid biosynthetic process	115	6	4.52	0.2928
GO:1901607	alpha-amino acid biosynthetic process	71	4	2.79	0.3026
GO:0009057	macromolecule catabolic process	51	3	2	0.3241
GO:0046677	response to antibiotic	10	1	0.39	0.3315
GO:0052803	imidazole-containing compound metabolic ...	10	1	0.39	0.3315
GO:0019318	hexose metabolic process	10	1	0.39	0.3315
GO:0006547	histidine metabolic process	10	1	0.39	0.3315
GO:0006081	cellular aldehyde metabolic process	10	1	0.39	0.3315
GO:0000105	histidine biosynthetic process	10	1	0.39	0.3315
GO:1901575	organic substance catabolic process	122	6	4.79	0.3440
GO:0044036	cell wall macromolecule metabolic proces...	31	2	1.22	0.3464
GO:0044265	cellular macromolecule catabolic process	11	1	0.43	0.3580
GO:0071897	DNA biosynthetic process	11	1	0.43	0.3580
GO:0006414	translational elongation	11	1	0.43	0.3580
GO:0009082	branched-chain amino acid biosynthetic p...	11	1	0.43	0.3580
GO:0009086	methionine biosynthetic process	11	1	0.43	0.3580
GO:0006520	cellular amino acid metabolic process	124	6	4.87	0.3589
GO:0009056	catabolic process	125	6	4.91	0.3664
GO:0015672	monovalent inorganic cation transport	12	1	0.47	0.3835
GO:0005996	monosaccharide metabolic process	12	1	0.47	0.3835
GO:0006757	ATP generation from ADP	12	1	0.47	0.3835
GO:0006096	glycolytic process	12	1	0.47	0.3835
GO:0042866	pyruvate biosynthetic process	12	1	0.47	0.3835
GO:0009081	branched-chain amino acid metabolic proc...	12	1	0.47	0.3835
GO:0055114	oxidation-reduction process	152	7	5.97	0.3879
GO:0006396	RNA processing	57	3	2.24	0.3907
GO:0042221	response to chemical	57	3	2.24	0.3907
GO:0006732	coenzyme metabolic process	58	3	2.28	0.4017
GO:0006790	sulfur compound metabolic process	35	2	1.38	0.4043
GO:0051128	regulation of cellular component organiz...	35	2	1.38	0.4043
GO:0050790	regulation of catalytic activity	13	1	0.51	0.4080
GO:0006760	folic acid-containing compound metabolic...	13	1	0.51	0.4080
GO:0098660	inorganic ion transmembrane transport	13	1	0.51	0.4080
GO:0098662	inorganic cation transmembrane transport	13	1	0.51	0.4080
GO:0070925	organelle assembly	13	1	0.51	0.4080
GO:0009069	serine family amino acid metabolic proce...	13	1	0.51	0.4080
GO:0016311	dephosphorylation	13	1	0.51	0.4080
GO:0006541	glutamine metabolic process	13	1	0.51	0.4080
GO:0071554	cell wall organization or biogenesis	36	2	1.41	0.4184
GO:0034248	regulation of cellular amide metabolic p...	14	1	0.55	0.4316
GO:0006165	nucleoside diphosphate phosphorylation	14	1	0.55	0.4316
