GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0007154	cell communication	86	5	1.61	0.017
GO:0008654	phospholipid biosynthetic process	12	2	0.22	0.019
GO:0006644	phospholipid metabolic process	13	2	0.24	0.023
GO:0051716	cellular response to stimulus	135	6	2.52	0.030
GO:0000160	phosphorelay signal transduction system	38	3	0.71	0.031
GO:0006796	phosphate-containing compound metabolic ...	219	8	4.09	0.034
GO:0006793	phosphorus metabolic process	222	8	4.14	0.036
GO:0035556	intracellular signal transduction	41	3	0.77	0.038
GO:0007165	signal transduction	71	4	1.33	0.038
GO:0023052	signaling	71	4	1.33	0.038
GO:1901068	guanosine-containing compound metabolic ...	21	2	0.39	0.056
GO:0016072	rRNA metabolic process	23	2	0.43	0.066
GO:0016310	phosphorylation	91	4	1.7	0.082
GO:0050896	response to stimulus	172	6	3.21	0.085
GO:0046128	purine ribonucleoside metabolic process	57	3	1.06	0.085
GO:0042278	purine nucleoside metabolic process	58	3	1.08	0.089
GO:0009125	nucleoside monophosphate catabolic proce...	29	2	0.54	0.099
GO:0009128	purine nucleoside monophosphate cataboli...	29	2	0.54	0.099
GO:0009169	purine ribonucleoside monophosphate cata...	29	2	0.54	0.099
GO:0009158	ribonucleoside monophosphate catabolic p...	29	2	0.54	0.099
GO:0008610	lipid biosynthetic process	30	2	0.56	0.105
GO:0071702	organic substance transport	35	2	0.65	0.136
GO:0034655	nucleobase-containing compound catabolic...	70	3	1.31	0.137
GO:0044270	cellular nitrogen compound catabolic pro...	70	3	1.31	0.137
GO:0046700	heterocycle catabolic process	70	3	1.31	0.137
GO:0009126	purine nucleoside monophosphate metaboli...	71	3	1.33	0.141
GO:1901361	organic cyclic compound catabolic proces...	71	3	1.33	0.141
GO:0019439	aromatic compound catabolic process	71	3	1.33	0.141
GO:0009167	purine ribonucleoside monophosphate meta...	71	3	1.33	0.141
GO:0009119	ribonucleoside metabolic process	73	3	1.36	0.150
GO:0044255	cellular lipid metabolic process	38	2	0.71	0.156
GO:0019637	organophosphate metabolic process	158	5	2.95	0.159
GO:0006629	lipid metabolic process	40	2	0.75	0.169
GO:0008299	isoprenoid biosynthetic process	10	1	0.19	0.172
GO:0006081	cellular aldehyde metabolic process	10	1	0.19	0.172
GO:0006720	isoprenoid metabolic process	10	1	0.19	0.172
GO:0019692	deoxyribose phosphate metabolic process	10	1	0.19	0.172
GO:0009261	ribonucleotide catabolic process	42	2	0.78	0.183
GO:0009146	purine nucleoside triphosphate catabolic...	42	2	0.78	0.183
GO:0009154	purine ribonucleotide catabolic process	42	2	0.78	0.183
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	2	0.78	0.183
GO:0009207	purine ribonucleoside triphosphate catab...	42	2	0.78	0.183
GO:0034404	nucleobase-containing small molecule bio...	81	3	1.51	0.187
GO:0044265	cellular macromolecule catabolic process	11	1	0.21	0.188
GO:0071973	bacterial-type flagellum-dependent cell ...	11	1	0.21	0.188
GO:0042451	purine nucleoside biosynthetic process	11	1	0.21	0.188
GO:0009086	methionine biosynthetic process	11	1	0.21	0.188
GO:0046129	purine ribonucleoside biosynthetic proce...	11	1	0.21	0.188
GO:0046130	purine ribonucleoside catabolic process	43	2	0.8	0.190
GO:0009143	nucleoside triphosphate catabolic proces...	43	2	0.8	0.190
